cells,characters,dropout,mutationrate,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
200,10,0.15,0.1,7,startle_ilp,43,20,24,19,0.512821,0.55814,0.44186,193.37,152.43,0.9735186024266223631878366813
200,10,0.15,0.1,7,laml,44,29,34,10,0.74359,0.772727,0.227273,285.66,906.85,1.438151336656094245582238333
200,10,0.15,0.1,7,paup,43,25,29,14,0.641026,0.674419,0.325581,193.59,9.28,0.9746261893973719981875849570
200,10,0.15,0.1,7,star_cdp,44,26,31,13,0.666667,0.704545,0.295455,187.91,22.66,0.9460303076071086945577203846
200,10,0.15,0.1,7,paup-sc,8,33,2,6,0.846154,0.25,0.75,895.70,,4.509389316820218496702411519
200,10,0.15,0.1,7,star_cdp-sc,26,27,14,12,0.692308,0.538462,0.461538,623.76,,3.140311131249056033831747470
200,10,0.15,0.1,7,ground-truth,39,0,0,39.0,0.0,0.0,1,198.63,,1
200,10,0.15,0.1,8,cassiopeia-greedy,29,12,24,5,0.705882,0.827586,0.172414,119.71,6.82,0.9676663163850941718535284132
200,10,0.15,0.1,8,startle_nni,23,15,21,2,0.882353,0.913043,0.086957,157.11,13.33,1.269986258184463665023037750
200,10,0.15,0.1,8,startle_ilp,18,10,11,7,0.588235,0.611111,0.388889,117.84,12.25,0.9525503192951256971950529464
200,10,0.15,0.1,8,laml,16,15,14,2,0.882353,0.875,0.125,151.84,667.16,1.227386630021825236440061434
200,10,0.15,0.1,8,paup,18,13,14,4,0.764706,0.777778,0.222222,112.57,9.42,0.9099506911324872686120766308
200,10,0.15,0.1,8,star_cdp,25,14,22,3,0.823529,0.88,0.12,112.57,23.24,0.9099506911324872686120766308
200,10,0.15,0.1,8,paup-sc,1,16,0,1,0.941176,0.0,1.0,895.64,,7.239835098213563980276452995
200,10,0.15,0.1,8,star_cdp-sc,13,11,7,6,0.647059,0.538462,0.461538,144.69,,1.169590170560181068628243473
200,10,0.15,0.1,8,ground-truth,17,0,0,17.0,0.0,0.0,1,123.71,,1
200,10,0.15,0.1,9,cassiopeia-greedy,42,20,30,12,0.625,0.714286,0.285714,155.54,6.32,0.9427809431446235907382713056
200,10,0.15,0.1,9,startle_nni,46,21,35,11,0.65625,0.76087,0.23913,222.11,10.16,1.346284398108861680203661050
200,10,0.15,0.1,9,startle_ilp,33,22,23,10,0.6875,0.69697,0.30303,155.54,13.44,0.9427809431446235907382713056
200,10,0.15,0.1,9,laml,42,20,30,12,0.625,0.714286,0.285714,222.11,628.85,1.346284398108861680203661050
200,10,0.15,0.1,9,paup,35,17,20,15,0.53125,0.571429,0.428571,155.05,7.43,0.9398108861680203661049824221
200,10,0.15,0.1,9,star_cdp,41,22,31,10,0.6875,0.756098,0.243902,155.05,18.07,0.9398108861680203661049824221
200,10,0.15,0.1,9,paup-sc,7,27,2,5,0.84375,0.285714,0.714286,765.47,,4.639774518123408898048248273
200,10,0.15,0.1,9,star_cdp-sc,23,18,9,14,0.5625,0.391304,0.608696,465.98,,2.824463571341980846163171293
200,10,0.15,0.1,9,ground-truth,32,0,0,32.0,0.0,0.0,1,164.98,,1
200,10,0.15,0.1,10,cassiopeia-greedy,37,23,32,5,0.821429,0.864865,0.135135,226.13,5.89,1.144498431015284947869217532
200,10,0.15,0.1,10,startle_nni,51,21,44,7,0.75,0.862745,0.137255,341.14,11.61,1.726591760299625468164794007
200,10,0.15,0.1,10,startle_ilp,32,8,12,20,0.285714,0.375,0.625,191.36,14.00,0.9685190808786314404291932382
200,10,0.15,0.1,10,laml,41,21,34,7,0.75,0.829268,0.170732,338.53,1154.95,1.713381921247089786415629112
200,10,0.15,0.1,10,paup,34,15,21,13,0.535714,0.617647,0.382353,191.36,9.10,0.9685190808786314404291932382
200,10,0.15,0.1,10,star_cdp,35,18,25,10,0.642857,0.714286,0.285714,188.75,19.67,0.9553092418260957586800283429
200,10,0.15,0.1,10,paup-sc,7,23,2,5,0.821429,0.285714,0.714286,866.87,,4.387437999797550359348112157
200,10,0.15,0.1,10,star_cdp-sc,23,13,8,15,0.464286,0.347826,0.652174,263.09,,1.331561898977629314707966393
200,10,0.15,0.1,10,ground-truth,28,0,0,28.0,0.0,0.0,1,197.58,,1
200,10,0.15,0.1,11,cassiopeia-greedy,49,21,30,19,0.525,0.612245,0.387755,264.38,6.63,1.032008743851979077211335780
200,10,0.15,0.1,11,startle_nni,46,26,32,14,0.65,0.695652,0.304348,339.30,11.35,1.324459364509329377781247560
200,10,0.15,0.1,11,startle_ilp,45,19,24,21,0.475,0.533333,0.466667,260.82,27.84,1.018112264813802794909829026
200,10,0.15,0.1,11,laml,41,26,27,14,0.65,0.658537,0.341463,337.33,622.36,1.316769458974158794597548599
200,10,0.15,0.1,11,paup,45,15,20,25,0.375,0.444444,0.555556,253.44,9.52,0.9893043953470216254196268249
200,10,0.15,0.1,11,star_cdp,49,16,25,24,0.4,0.510204,0.489796,253.44,20.23,0.9893043953470216254196268249
200,10,0.15,0.1,11,paup-sc,14,29,3,11,0.725,0.214286,0.785714,994.81,,3.883246155047232414708408151
200,10,0.15,0.1,11,star_cdp-sc,24,21,5,19,0.525,0.208333,0.791667,805.44,,3.144039347333905847451011008
200,10,0.15,0.1,11,ground-truth,40,0,0,40.0,0.0,0.0,1,256.18,,1
200,10,0.15,0.1,12,cassiopeia-greedy,34,18,22,12,0.6,0.647059,0.352941,158.37,6.42,0.9629111692101903082629050891
200,10,0.15,0.1,12,startle_nni,47,23,40,7,0.766667,0.851064,0.148936,249.80,11.73,1.518818021523682130479722746
200,10,0.15,0.1,12,startle_ilp,31,16,17,14,0.533333,0.548387,0.451613,153.97,12.35,0.9361585699519669240590989238
200,10,0.15,0.1,12,laml,41,23,34,7,0.766667,0.829268,0.170732,249.80,936.20,1.518818021523682130479722746
200,10,0.15,0.1,12,paup,38,15,23,15,0.5,0.605263,0.394737,153.97,8.83,0.9361585699519669240590989238
200,10,0.15,0.1,12,star_cdp,38,16,24,14,0.533333,0.631579,0.368421,153.97,18.87,0.9361585699519669240590989238
200,10,0.15,0.1,12,paup-sc,10,21,1,9,0.7,0.1,0.9,653.75,,3.974889037514440323463245577
200,10,0.15,0.1,12,star_cdp-sc,26,15,11,15,0.5,0.423077,0.576923,261.92,,1.592509272207697452422934274
200,10,0.15,0.1,12,ground-truth,30,0,0,30.0,0.0,0.0,1,164.47,,1
200,10,0.15,0.1,13,cassiopeia-greedy,34,18,22,12,0.6,0.647059,0.352941,158.37,6.68,0.9629111692101903082629050891
200,10,0.15,0.1,13,startle_nni,42,23,35,7,0.766667,0.833333,0.166667,254.14,12.24,1.545205812610202468535295191
200,10,0.15,0.1,13,startle_ilp,31,16,17,14,0.533333,0.548387,0.451613,153.97,12.19,0.9361585699519669240590989238
200,10,0.15,0.1,13,laml,37,23,30,7,0.766667,0.810811,0.189189,254.14,740.26,1.545205812610202468535295191
200,10,0.15,0.1,13,paup,38,15,23,15,0.5,0.605263,0.394737,153.97,11.62,0.9361585699519669240590989238
200,10,0.15,0.1,13,star_cdp,38,16,24,14,0.533333,0.631579,0.368421,153.97,21.52,0.9361585699519669240590989238
200,10,0.15,0.1,13,paup-sc,10,21,1,9,0.7,0.1,0.9,653.75,,3.974889037514440323463245577
200,10,0.15,0.1,13,star_cdp-sc,26,15,11,15,0.5,0.423077,0.576923,261.92,,1.592509272207697452422934274
200,10,0.15,0.1,13,ground-truth,30,0,0,30.0,0.0,0.0,1,164.47,,1
200,10,0.15,0.1,14,cassiopeia-greedy,41,21,32,9,0.7,0.780488,0.219512,201.61,6.37,0.9578582288103382744203724819
200,10,0.15,0.1,14,startle_nni,44,24,38,6,0.8,0.863636,0.136364,292.94,10.28,1.391771189661725579627518054
200,10,0.15,0.1,14,startle_ilp,34,14,18,16,0.466667,0.529412,0.470588,197.97,12.62,0.9405644241733181299885974914
200,10,0.15,0.1,14,laml,31,24,25,6,0.8,0.806452,0.193548,292.94,623.54,1.391771189661725579627518054
200,10,0.15,0.1,14,paup,36,19,25,11,0.633333,0.694444,0.305556,197.97,8.48,0.9405644241733181299885974914
200,10,0.15,0.1,14,star_cdp,39,19,28,11,0.633333,0.717949,0.282051,197.97,19.43,0.9405644241733181299885974914
200,10,0.15,0.1,14,paup-sc,2,28,0,2,0.933333,0.0,1.0,1212.79,,5.762020144431774990497909540
200,10,0.15,0.1,14,star_cdp-sc,19,19,8,11,0.633333,0.421053,0.578947,598.57,,2.843833143291524135309768149
200,10,0.15,0.1,14,ground-truth,30,0,0,30.0,0.0,0.0,1,210.48,,1
200,10,0.15,0.1,15,cassiopeia-greedy,39,20,30,9,0.689655,0.769231,0.230769,207.63,9.61,1.032112143957846597405179699
200,10,0.15,0.1,15,startle_nni,45,24,40,5,0.827586,0.888889,0.111111,274.02,11.32,1.362131530546304120892777253
200,10,0.15,0.1,15,startle_ilp,33,15,19,14,0.517241,0.575758,0.424242,186.86,14.54,0.9288661331212407416612815032
200,10,0.15,0.1,15,laml,32,25,28,4,0.862069,0.875,0.125,274.02,690.53,1.362131530546304120892777253
200,10,0.15,0.1,15,paup,38,15,24,14,0.517241,0.631579,0.368421,186.69,8.39,0.9280210767012974101506188796
200,10,0.15,0.1,15,star_cdp,43,18,32,11,0.62069,0.744186,0.255814,186.69,21.99,0.9280210767012974101506188796
200,10,0.15,0.1,15,paup-sc,10,22,3,7,0.758621,0.3,0.7,424.36,,2.109459660983247999204652781
200,10,0.15,0.1,15,star_cdp-sc,24,17,12,12,0.586207,0.5,0.5,303.90,,1.510662623651637918178654869
200,10,0.15,0.1,15,ground-truth,29,0,0,29.0,0.0,0.0,1,201.17,,1
200,10,0.15,0.1,16,cassiopeia-greedy,39,20,30,9,0.689655,0.769231,0.230769,207.63,7.39,1.032112143957846597405179699
200,10,0.15,0.1,16,startle_nni,41,25,37,4,0.862069,0.902439,0.097561,280.07,10.38,1.392205597256052095242829448
200,10,0.15,0.1,16,startle_ilp,33,15,19,14,0.517241,0.575758,0.424242,186.86,14.12,0.9288661331212407416612815032
200,10,0.15,0.1,16,laml,32,25,28,4,0.862069,0.875,0.125,280.07,1761.71,1.392205597256052095242829448
200,10,0.15,0.1,16,paup,38,15,24,14,0.517241,0.631579,0.368421,186.69,9.23,0.9280210767012974101506188796
200,10,0.15,0.1,16,star_cdp,43,18,32,11,0.62069,0.744186,0.255814,186.69,23.71,0.9280210767012974101506188796
200,10,0.15,0.1,16,paup-sc,10,22,3,7,0.758621,0.3,0.7,424.36,,2.109459660983247999204652781
200,10,0.15,0.1,16,star_cdp-sc,24,17,12,12,0.586207,0.5,0.5,303.90,,1.510662623651637918178654869
200,10,0.15,0.1,16,ground-truth,29,0,0,29.0,0.0,0.0,1,201.17,,1
200,10,0.15,0.1,17,cassiopeia-greedy,34,17,24,10,0.62963,0.705882,0.294118,184.82,5.70,1.044771057094403617863199548
200,10,0.15,0.1,17,startle_nni,40,18,31,9,0.666667,0.775,0.225,254.75,11.18,1.440079140757490107405313737
200,10,0.15,0.1,17,startle_ilp,30,9,12,18,0.333333,0.4,0.6,169.96,13.83,0.9607687959299039005087620124
200,10,0.15,0.1,17,laml,34,19,26,8,0.703704,0.764706,0.235294,254.75,709.72,1.440079140757490107405313737
200,10,0.15,0.1,17,paup,33,15,21,12,0.555556,0.636364,0.363636,169.96,7.06,0.9607687959299039005087620124
200,10,0.15,0.1,17,star_cdp,36,15,24,12,0.555556,0.666667,0.333333,169.96,16.82,0.9607687959299039005087620124
200,10,0.15,0.1,17,paup-sc,8,20,1,7,0.740741,0.125,0.875,1255.15,,7.095251554550593555681175806
200,10,0.15,0.1,17,star_cdp-sc,20,14,7,13,0.518519,0.35,0.65,683.13,,3.861673261729790842283776145
200,10,0.15,0.1,17,ground-truth,27,0,0,27.0,0.0,0.0,1,176.90,,1
200,10,0.15,0.1,18,cassiopeia-greedy,39,27,29,10,0.72973,0.74359,0.25641,220.14,5.21,0.9752359012980108979754574049
200,10,0.15,0.1,18,startle_nni,46,30,39,7,0.810811,0.847826,0.152174,338.00,9.94,1.497364107562131750321180171
200,10,0.15,0.1,18,startle_ilp,41,25,29,12,0.675676,0.707317,0.292683,214.12,14.17,0.9485668719266380188721038409
200,10,0.15,0.1,18,laml,37,31,31,6,0.837838,0.837838,0.162162,338.00,2442.12,1.497364107562131750321180171
200,10,0.15,0.1,18,paup,46,24,33,13,0.648649,0.717391,0.282609,214.39,11.61,0.9497629911841580649448456120
200,10,0.15,0.1,18,star_cdp,52,26,41,11,0.702703,0.788462,0.211538,214.39,29.47,0.9497629911841580649448456120
200,10,0.15,0.1,18,paup-sc,8,30,1,7,0.810811,0.125,0.875,571.50,,2.531785761750764187303415585
200,10,0.15,0.1,18,star_cdp-sc,28,25,16,12,0.675676,0.571429,0.428571,373.76,,1.655783458113675630177645860
200,10,0.15,0.1,18,ground-truth,37,0,0,37.0,0.0,0.0,1,225.73,,1
200,10,0.15,0.1,19,cassiopeia-greedy,21,17,15,6,0.73913,0.714286,0.285714,111.12,5.31,0.9436141304347826086956521739
200,10,0.15,0.1,19,startle_nni,35,21,33,2,0.913043,0.942857,0.057143,205.06,9.93,1.741338315217391304347826087
200,10,0.15,0.1,19,startle_ilp,19,13,9,10,0.565217,0.473684,0.526316,111.12,15.80,0.9436141304347826086956521739
200,10,0.15,0.1,19,laml,29,20,26,3,0.869565,0.896552,0.103448,205.06,755.28,1.741338315217391304347826087
200,10,0.15,0.1,19,paup,23,14,14,9,0.608696,0.608696,0.391304,111.12,10.92,0.9436141304347826086956521739
200,10,0.15,0.1,19,star_cdp,27,21,25,2,0.913043,0.925926,0.074074,111.12,23.46,0.9436141304347826086956521739
200,10,0.15,0.1,19,paup-sc,2,22,1,1,0.956522,0.5,0.5,391.17,,3.321756114130434782608695652
200,10,0.15,0.1,19,star_cdp-sc,14,16,7,7,0.695652,0.5,0.5,242.37,,2.058169157608695652173913043
200,10,0.15,0.1,19,ground-truth,23,0,0,23.0,0.0,0.0,1,117.76,,1
200,10,0.15,0.1,20,cassiopeia-greedy,37,19,21,16,0.542857,0.567568,0.432432,193.10,5.71,1.008355091383812010443864230
200,10,0.15,0.1,20,startle_nni,49,32,46,3,0.914286,0.938776,0.061224,300.03,13.33,1.566736292428198433420365535
200,10,0.15,0.1,20,startle_ilp,34,20,19,15,0.571429,0.558824,0.441176,179.32,15.80,0.9363968668407310704960835509
200,10,0.15,0.1,20,laml,41,32,38,3,0.914286,0.926829,0.073171,300.03,784.79,1.566736292428198433420365535
200,10,0.15,0.1,20,paup,37,22,24,13,0.628571,0.648649,0.351351,179.32,7.56,0.9363968668407310704960835509
200,10,0.15,0.1,20,star_cdp,40,27,32,8,0.771429,0.8,0.2,179.32,18.87,0.9363968668407310704960835509
200,10,0.15,0.1,20,paup-sc,2,33,0,2,0.942857,0.0,1.0,831.21,,4.340522193211488250652741514
200,10,0.15,0.1,20,star_cdp-sc,23,20,8,15,0.571429,0.347826,0.652174,272.94,,1.425274151436031331592689295
200,10,0.15,0.1,20,ground-truth,35,0,0,35.0,0.0,0.0,1,191.50,,1
200,20,0.15,0.1,0,cassiopeia-greedy,61,39,46,15,0.722222,0.754098,0.245902,489.02,5.75,1.122661218117954957643655731
200,20,0.15,0.1,0,startle_nni,63,42,51,12,0.777778,0.809524,0.190476,656.40,17.13,1.506921646502444959709818866
200,20,0.15,0.1,0,startle_ilp,53,31,30,23,0.574074,0.566038,0.433962,421.73,93.25,0.9681810877201037673041162561
200,20,0.15,0.1,0,laml,59,42,47,12,0.777778,0.79661,0.20339,656.40,528.41,1.506921646502444959709818866
200,20,0.15,0.1,0,paup,60,34,40,20,0.62963,0.666667,0.333333,418.29,15.02,0.9602837530705479923781537685
200,20,0.15,0.1,0,star_cdp,62,33,41,21,0.611111,0.66129,0.33871,418.29,28.60,0.9602837530705479923781537685
200,20,0.15,0.1,0,paup-sc,18,41,5,13,0.759259,0.277778,0.722222,1133.33,,2.601827406506118138616588994
200,20,0.15,0.1,0,star_cdp-sc,39,36,21,18,0.666667,0.538462,0.461538,754.56,,1.732271172432792304690190317
200,20,0.15,0.1,0,ground-truth,54,0,0,54.0,0.0,0.0,1,435.59,,1
200,20,0.15,0.1,1,cassiopeia-greedy,89,31,49,40,0.43662,0.550562,0.449438,603.80,5.36,1.031942711626873579326964161
200,20,0.15,0.1,1,startle_nni,83,35,47,36,0.492958,0.566265,0.433735,695.10,11.74,1.187981747021927500811813163
200,20,0.15,0.1,1,startle_ilp,74,15,18,56,0.211268,0.243243,0.756757,579.69,144.31,0.9907367845362410486916989968
200,20,0.15,0.1,1,laml,72,35,36,36,0.492958,0.5,0.5,695.10,425.56,1.187981747021927500811813163
200,20,0.15,0.1,1,paup,87,11,27,60,0.15493,0.310345,0.689655,578.09,13.29,0.9880022559860539043940455641
200,20,0.15,0.1,1,star_cdp,86,10,25,61,0.140845,0.290698,0.709302,578.09,28.98,0.9880022559860539043940455641
200,20,0.15,0.1,1,paup-sc,47,28,4,43,0.394366,0.085106,0.914894,814.05,,1.391276853924903009690485550
200,20,0.15,0.1,1,star_cdp-sc,67,15,11,56,0.211268,0.164179,0.835821,669.20,,1.143716566115773102493548222
200,20,0.15,0.1,1,ground-truth,71,0,0,71.0,0.0,0.0,1,585.11,,1
200,20,0.15,0.1,2,cassiopeia-greedy,65,24,41,24,0.5,0.630769,0.369231,370.34,7.44,1.051236197450963694683357461
200,20,0.15,0.1,2,startle_nni,50,36,38,12,0.75,0.76,0.24,472.05,11.89,1.339947202588776292259218258
200,20,0.15,0.1,2,startle_ilp,52,14,18,34,0.291667,0.346154,0.653846,352.29,23.40,1
200,20,0.15,0.1,2,laml,41,36,29,12,0.75,0.707317,0.292683,472.05,604.39,1.339947202588776292259218258
200,20,0.15,0.1,2,paup,60,15,27,33,0.3125,0.45,0.55,349.34,9.39,0.9916262170371001163813903318
200,20,0.15,0.1,2,star_cdp,61,18,31,30,0.375,0.508197,0.491803,349.34,20.87,0.9916262170371001163813903318
200,20,0.15,0.1,2,paup-sc,20,32,4,16,0.666667,0.2,0.8,892.21,,2.532600982145391580799909166
200,20,0.15,0.1,2,star_cdp-sc,39,21,12,27,0.4375,0.307692,0.692308,646.65,,1.835561611172613471855573533
200,20,0.15,0.1,2,ground-truth,48,0,0,48.0,0.0,0.0,1,352.29,,1
200,20,0.15,0.1,3,cassiopeia-greedy,71,31,44,27,0.534483,0.619718,0.380282,491.57,5.83,1.040822376082491689428105613
200,20,0.15,0.1,3,startle_nni,66,33,41,25,0.568966,0.621212,0.378788,562.42,14.85,1.190836138813017425734188740
200,20,0.15,0.1,3,startle_ilp,58,19,19,39,0.327586,0.327586,0.672414,460.76,54.53,0.9755870333905015985940841432
200,20,0.15,0.1,3,laml,55,33,30,25,0.568966,0.545455,0.454545,562.42,406.53,1.190836138813017425734188740
200,20,0.15,0.1,3,paup,74,16,32,42,0.275862,0.432432,0.567568,460.40,9.51,0.9748247898536915877956340384
200,20,0.15,0.1,3,star_cdp,74,16,32,42,0.275862,0.432432,0.567568,460.40,22.94,0.9748247898536915877956340384
200,20,0.15,0.1,3,paup-sc,29,32,3,26,0.551724,0.103448,0.896552,786.45,,1.665184526456202756780791463
200,20,0.15,0.1,3,star_cdp-sc,46,22,10,36,0.37931,0.217391,0.782609,534.34,,1.131381142941836583455080565
200,20,0.15,0.1,3,ground-truth,58,0,0,58.0,0.0,0.0,1,472.29,,1
200,20,0.15,0.1,4,cassiopeia-greedy,67,30,40,27,0.526316,0.597015,0.402985,405.53,5.86,1.040354027706516162134427912
200,20,0.15,0.1,4,startle_nni,66,46,55,11,0.807018,0.833333,0.166667,568.87,15.15,1.459389430477167778347870703
200,20,0.15,0.1,4,startle_ilp,58,24,25,33,0.421053,0.431034,0.568966,389.12,25.93,0.9982555156490507952796305798
200,20,0.15,0.1,4,laml,56,46,45,11,0.807018,0.803571,0.196429,568.87,376.10,1.459389430477167778347870703
200,20,0.15,0.1,4,paup,63,24,30,33,0.421053,0.47619,0.52381,386.93,8.37,0.9926372498717290918419702411
200,20,0.15,0.1,4,star_cdp,65,23,31,34,0.403509,0.476923,0.523077,386.93,22.75,0.9926372498717290918419702411
200,20,0.15,0.1,4,paup-sc,24,37,4,20,0.649123,0.166667,0.833333,652.94,,1.675064135454079014879425346
200,20,0.15,0.1,4,star_cdp-sc,41,29,13,28,0.508772,0.317073,0.682927,509.10,,1.306054386865059004617752694
200,20,0.15,0.1,4,ground-truth,57,0,0,57.0,0.0,0.0,1,389.80,,1
200,20,0.15,0.1,5,cassiopeia-greedy,83,34,46,37,0.478873,0.554217,0.445783,575.89,6.62,1.107416879795396419437340153
200,20,0.15,0.1,5,startle_nni,81,49,59,22,0.690141,0.728395,0.271605,648.60,10.53,1.247235736399823087129588678
200,20,0.15,0.1,5,startle_ilp,73,25,27,46,0.352113,0.369863,0.630137,524.10,216.93,1.007826471549718285483529796
200,20,0.15,0.1,5,laml,66,49,44,22,0.690141,0.666667,0.333333,648.60,552.18,1.247235736399823087129588678
200,20,0.15,0.1,5,paup,88,20,37,51,0.28169,0.420455,0.579545,510.89,16.10,0.9824240909178316635578716613
200,20,0.15,0.1,5,star_cdp,84,21,34,50,0.295775,0.404762,0.595238,510.89,34.13,0.9824240909178316635578716613
200,20,0.15,0.1,5,paup-sc,44,30,3,41,0.422535,0.068182,0.931818,750.43,,1.443051362421398765455839086
200,20,0.15,0.1,5,star_cdp-sc,61,24,14,47,0.338028,0.229508,0.770492,708.78,,1.362959829240620733419225814
200,20,0.15,0.1,5,ground-truth,71,0,0,71.0,0.0,0.0,1,520.03,,1
200,20,0.15,0.1,6,cassiopeia-greedy,56,36,41,15,0.705882,0.732143,0.267857,485.13,7.83,1.072228975577411868714775113
200,20,0.15,0.1,6,startle_nni,59,38,46,13,0.745098,0.779661,0.220339,521.71,15.76,1.153077688142336169742512985
200,20,0.15,0.1,6,startle_ilp,49,23,21,28,0.45098,0.428571,0.571429,441.52,26.85,0.9758426345452536191844402696
200,20,0.15,0.1,6,laml,49,38,36,13,0.745098,0.734694,0.265306,519.09,443.46,1.147286993037904740855343132
200,20,0.15,0.1,6,paup,52,20,21,31,0.392157,0.403846,0.596154,438.89,9.08,0.9700298375511106199580064095
200,20,0.15,0.1,6,star_cdp,58,19,26,32,0.372549,0.448276,0.551724,438.89,20.39,0.9700298375511106199580064095
200,20,0.15,0.1,6,paup-sc,23,31,3,20,0.607843,0.130435,0.869565,998.63,,2.207161012266548789921538292
200,20,0.15,0.1,6,star_cdp-sc,35,25,9,26,0.490196,0.257143,0.742857,613.42,,1.355774118687147751132721848
200,20,0.15,0.1,6,ground-truth,51,0,0,51.0,0.0,0.0,1,452.45,,1
200,20,0.15,0.1,7,cassiopeia-greedy,73,42,49,24,0.636364,0.671233,0.328767,522.48,8.21,1.119951984909542999228328903
200,20,0.15,0.1,7,startle_nni,67,49,50,17,0.742424,0.746269,0.253731,536.37,14.16,1.149725628054531424161879448
200,20,0.15,0.1,7,startle_ilp,67,30,31,36,0.454545,0.462687,0.537313,458.01,3541.47,0.9817585526879876532624539141
200,20,0.15,0.1,7,laml,61,47,42,19,0.712121,0.688525,0.311475,521.96,505.34,1.118837348881076909885964160
200,20,0.15,0.1,7,paup,72,25,31,41,0.378788,0.430556,0.569444,452.71,13.82,0.9703978393209294349652748007
200,20,0.15,0.1,7,star_cdp,72,25,31,41,0.378788,0.430556,0.569444,438.30,29.05,0.9395095601474749206893595130
200,20,0.15,0.1,7,paup-sc,29,38,1,28,0.575758,0.034483,0.965517,838.84,,1.798079396381719969133156135
200,20,0.15,0.1,7,star_cdp-sc,49,27,10,39,0.409091,0.204082,0.795918,640.17,,1.372224127582954642887764726
200,20,0.15,0.1,7,ground-truth,66,0,0,66.0,0.0,0.0,1,466.52,,1
200,20,0.15,0.1,8,cassiopeia-greedy,47,27,37,10,0.72973,0.787234,0.212766,257.37,7.24,1.072062315158078893656016995
200,20,0.15,0.1,8,startle_nni,40,30,33,7,0.810811,0.825,0.175,315.13,12.00,1.312658807847711084267088766
200,20,0.15,0.1,8,startle_ilp,37,14,14,23,0.378378,0.378378,0.621622,229.22,23.00,0.9548048485858291331694922314
200,20,0.15,0.1,8,laml,35,30,28,7,0.810811,0.8,0.2,309.56,398.99,1.289457241637855625442579248
200,20,0.15,0.1,8,paup,38,19,20,18,0.513514,0.526316,0.473684,230.67,7.71,0.9608447536135293872620485692
200,20,0.15,0.1,8,star_cdp,45,21,29,16,0.567568,0.644444,0.355556,220.51,18.99,0.9185237639021951930686882992
200,20,0.15,0.1,8,paup-sc,22,25,10,12,0.675676,0.454545,0.545455,684.16,,2.849835464656141958595409672
200,20,0.15,0.1,8,star_cdp-sc,34,23,20,14,0.621622,0.588235,0.411765,507.28,,2.113050360311575790394468280
200,20,0.15,0.1,8,ground-truth,37,0,0,37.0,0.0,0.0,1,240.07,,1
200,20,0.15,0.1,9,cassiopeia-greedy,70,27,46,24,0.529412,0.657143,0.342857,385.05,5.75,1.065557892406464467566969227
200,20,0.15,0.1,9,startle_nni,53,31,33,20,0.607843,0.622642,0.377358,458.61,12.37,1.269122205003320788133717069
200,20,0.15,0.1,9,startle_ilp,50,19,18,32,0.372549,0.36,0.64,349.07,48.39,0.9659895948638476865176001771
200,20,0.15,0.1,9,laml,47,30,26,21,0.588235,0.553191,0.446809,458.61,713.22,1.269122205003320788133717069
200,20,0.15,0.1,9,paup,57,20,26,31,0.392157,0.45614,0.54386,349.07,8.23,0.9659895948638476865176001771
200,20,0.15,0.1,9,star_cdp,61,24,34,27,0.470588,0.557377,0.442623,349.07,21.37,0.9659895948638476865176001771
200,20,0.15,0.1,9,paup-sc,23,28,0,23,0.54902,0.0,1.0,761.46,,2.107206110250166039406685853
200,20,0.15,0.1,9,star_cdp-sc,40,17,6,34,0.333333,0.15,0.85,761.81,,2.108174673455833517821562984
200,20,0.15,0.1,9,ground-truth,51,0,0,51.0,0.0,0.0,1,361.36,,1
200,20,0.15,0.1,10,cassiopeia-greedy,73,35,44,29,0.546875,0.60274,0.39726,450.16,6.18,1.079572161734375749436423809
200,20,0.15,0.1,10,startle_nni,67,32,35,32,0.5,0.522388,0.477612,482.29,13.76,1.156626217084752266295745599
200,20,0.15,0.1,10,startle_ilp,63,24,23,40,0.375,0.365079,0.634921,415.77,30.54,0.9970981821670104081730538635
200,20,0.15,0.1,10,laml,59,31,26,33,0.484375,0.440678,0.559322,479.11,504.86,1.148999952036068876205093769
200,20,0.15,0.1,10,paup,74,24,34,40,0.375,0.459459,0.540541,411.76,10.59,0.9874814139766895294738356756
200,20,0.15,0.1,10,star_cdp,71,24,31,40,0.375,0.43662,0.56338,408.58,25.79,0.9798551489280061393831838457
200,20,0.15,0.1,10,paup-sc,30,35,1,29,0.546875,0.033333,0.966667,872.49,,2.092402513309990886853086479
200,20,0.15,0.1,10,star_cdp-sc,53,24,13,40,0.375,0.245283,0.754717,568.52,,1.363422706124994004508609526
200,20,0.15,0.1,10,ground-truth,64,0,0,64.0,0.0,0.0,1,416.98,,1
200,20,0.15,0.1,11,cassiopeia-greedy,59,26,42,17,0.604651,0.711864,0.288136,362.59,6.63,1.154671676963250748359977072
200,20,0.15,0.1,11,startle_nni,51,27,35,16,0.627907,0.686275,0.313725,381.51,11.48,1.214922616393860263677472772
200,20,0.15,0.1,11,startle_ilp,39,17,13,26,0.395349,0.333333,0.666667,317.04,4645.00,1.009617221833004267244124578
200,20,0.15,0.1,11,laml,46,27,30,16,0.627907,0.652174,0.347826,376.81,495.43,1.199955416852429781542576906
200,20,0.15,0.1,11,paup,49,21,27,22,0.488372,0.55102,0.44898,309.37,9.03,0.9851920259856060123559008980
