silencing,dropout,prior,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
0,100,04,05,paup-sc,157,116,25,132,0.467742,0.159236,0.840764,1780.38,,1.007446724233541947239166601
0,100,04,05,star_cdp-sc,169,108,29,140,0.435484,0.171598,0.828402,,,
0,100,04,05,ground-truth,249,0,0,249,0.0,0.0,1.0,1767.22,,1
0,100,05,01,startle_nni,205,195,152,53,0.78629,0.741463,0.258537,1465.33,9.13,1.173851046615023511787937291
0,100,05,01,laml,248,194,194,54,0.782258,0.782258,0.217742,1460.82,910.33,1.170238161995017263340035728
0,100,05,01,paup,219,142,113,106,0.572581,0.515982,0.484018,1201.01,73.20,0.9621087710584710528634714134
0,100,05,01,star_cdp,213,138,103,110,0.556452,0.483568,0.516432,1196.50,84.95,0.9584958864384648044155698504
0,100,05,01,paup-sc,174,155,81,93,0.625,0.465517,0.534483,1214.21,,0.9726830675072698288085491585
0,100,05,01,star_cdp-sc,183,152,87,96,0.612903,0.47541,0.52459,,,
0,100,05,01,ground-truth,249,0,0,249,0.0,0.0,1.0,1248.31,,1
0,100,05,02,startle_nni,211,183,146,65,0.737903,0.691943,0.308057,1396.88,6.61,1.155955710762814253322520316
0,100,05,02,laml,248,180,180,68,0.725806,0.725806,0.274194,1392.38,984.52,1.152231839923205508018735208
0,100,05,02,paup,226,126,104,122,0.508065,0.460177,0.539823,1186.47,67.25,0.9818357855712417867959815296
0,100,05,02,star_cdp,224,124,100,124,0.5,0.446429,0.553571,1181.97,75.94,0.9781119147316330414921964218
0,100,05,02,paup-sc,172,144,68,104,0.580645,0.395349,0.604651,1204.02,,0.9963588818457158934807434501
0,100,05,02,star_cdp-sc,180,139,71,109,0.560484,0.394444,0.605556,,,
0,100,05,02,ground-truth,249,0,0,249,0.0,0.0,1.0,1208.42,,1
0,100,05,03,startle_nni,207,187,146,61,0.754032,0.705314,0.294686,1383.62,19.32,1.156959971904240285640223763
0,100,05,03,laml,248,184,184,64,0.741935,0.741935,0.258065,1379.12,731.39,1.153197146942495672751293994
0,100,05,03,paup,207,128,87,120,0.516129,0.42029,0.57971,1169.63,75.99,0.9780251022234114607286501493
0,100,05,03,star_cdp,206,131,89,117,0.528226,0.432039,0.567961,1165.13,88.14,0.9742622772616668478397203803
0,100,05,03,paup-sc,151,145,48,103,0.584677,0.317881,0.682119,1217.77,,1.018278967480830497278223278
0,100,05,03,star_cdp-sc,163,140,55,108,0.564516,0.337423,0.662577,,,
0,100,05,03,ground-truth,249,0,0,249,0.0,0.0,1.0,1195.91,,1
0,100,05,04,startle_nni,206,178,136,70,0.717742,0.660194,0.339806,1375.20,5.87,1.134166859103354996206248144
0,100,05,04,laml,248,177,177,71,0.71371,0.71371,0.28629,1370.70,2399.59,1.130455580114142447134892620
0,100,05,04,paup,215,114,81,134,0.459677,0.376744,0.623256,1197.33,50.16,0.9874723715897469732458021311
0,100,05,04,star_cdp,208,120,80,128,0.483871,0.384615,0.615385,1192.83,64.47,0.9837610926005344241744466071
0,100,05,04,paup-sc,155,132,39,116,0.532258,0.251613,0.748387,1232.09,,1.016139939959753241183650579
0,100,05,04,star_cdp-sc,166,127,45,121,0.512097,0.271084,0.728916,,,
0,100,05,04,ground-truth,249,0,0,249,0.0,0.0,1.0,1212.52,,1
0,100,05,05,startle_nni,201,183,136,65,0.737903,0.676617,0.323383,1298.28,10.83,1.118811454572090898906421006
0,100,05,05,laml,248,179,179,69,0.721774,0.721774,0.278226,1293.78,1721.52,1.114933514878361958273368895
0,100,05,05,paup,211,133,96,115,0.53629,0.454976,0.545024,1129.97,54.90,0.9737678923828646771399763877
0,100,05,05,star_cdp,203,133,88,115,0.53629,0.433498,0.566502,1125.47,72.35,0.9698899526891357365069242768
0,100,05,05,paup-sc,148,151,51,97,0.608871,0.344595,0.655405,1232.09,,1.061771270499220103239372291
0,100,05,05,star_cdp-sc,163,150,65,98,0.604839,0.398773,0.601227,,,
0,100,05,05,ground-truth,249,0,0,249,0.0,0.0,1.0,1160.41,,1
0,100,06,01,startle_nni,190,167,109,81,0.673387,0.573684,0.426316,1815.20,12.68,1.157431613849391060383855130
0,100,06,01,laml,248,163,163,85,0.657258,0.657258,0.342742,1805.59,629.64,1.151303959701587706433718039
0,100,06,01,paup,208,93,53,155,0.375,0.254808,0.745192,1546.41,49.26,0.9860422113116112988586367404
0,100,06,01,star_cdp,202,91,45,157,0.366935,0.222772,0.777228,1536.80,65.03,0.9799145571638079449084996493
0,100,06,01,paup-sc,153,119,24,129,0.479839,0.156863,0.843137,1586.80,,1.011796212459350889498182746
0,100,06,01,star_cdp-sc,159,113,24,135,0.455645,0.150943,0.849057,,,
0,100,06,01,ground-truth,249,0,0,249,0.0,0.0,1.0,1568.30,,1
0,100,06,02,startle_nni,186,175,113,73,0.705645,0.607527,0.392473,1844.58,6.67,1.181098127101008484072354730
0,100,06,02,laml,248,170,170,78,0.685484,0.685484,0.314516,1839.32,1314.81,1.177730110453017448375220106
0,100,06,02,paup,207,111,70,137,0.447581,0.338164,0.661836,1519.89,49.86,0.9731967344325276132543620938
0,100,06,02,star_cdp,204,114,70,134,0.459677,0.343137,0.656863,1510.29,69.16,0.9670497838962702097006563150
0,100,06,02,paup-sc,148,128,28,120,0.516129,0.189189,0.810811,1640.87,,1.050661117336321434288458460
0,100,06,02,star_cdp-sc,153,125,30,123,0.504032,0.196078,0.803922,,,
0,100,06,02,ground-truth,249,0,0,249,0.0,0.0,1.0,1561.75,,1
0,100,06,03,startle_nni,189,178,119,70,0.717742,0.62963,0.37037,1856.65,6.37,1.170132980399571437574840865
0,100,06,03,laml,248,176,176,72,0.709677,0.709677,0.290323,1853.97,1685.83,1.168443940253356021932312346
0,100,06,03,paup,205,102,59,146,0.41129,0.287805,0.712195,1561.51,65.06,0.9841242831032961492405621731
0,100,06,03,star_cdp,199,107,58,141,0.431452,0.291457,0.708543,1551.91,78.87,0.9780739900422260036553853911
