silencing,dropout,prior,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
0,100,03,05,paup-sc,152,81,29,123,0.397059,0.190789,0.809211,1634.59,,0.9977293674579292075370351155
0,100,03,05,star_cdp-sc,162,78,36,126,0.382353,0.222222,0.777778,,,
0,100,03,05,star_cdp_hert,216,59,71,145,0.289216,0.328704,0.671296,1601.37,68.26,0.9774523747032002490371175174
0,100,03,05,star_cdp_hert-sc,210,61,67,143,0.29902,0.319048,0.680952,,,
0,100,03,05,ground-truth,249,0,0,249,0.0,0.0,1.0,1638.31,,1
0,100,04,01,startle_nni,192,118,114,78,0.602041,0.59375,0.40625,1952.58,13.42,1.144181467656589687846097051
0,100,04,01,laml,162,117,83,79,0.596939,0.512346,0.487654,1950.14,1234.40,1.142751665660726737883307062
0,100,04,01,paup,205,56,65,140,0.285714,0.317073,0.682927,1677.08,56.95,0.9827427586974738211458339437
0,100,04,01,star_cdp,206,57,67,139,0.290816,0.325243,0.674757,1674.65,72.67,0.9813188165458562111419078481
0,100,04,01,paup-sc,149,75,28,121,0.382653,0.187919,0.812081,1738.44,,1.018698762986879808734683832
0,100,04,01,star_cdp-sc,155,73,32,123,0.372449,0.206452,0.793548,,,
0,100,04,01,star_cdp_hert,219,54,77,142,0.27551,0.351598,0.648402,1674.65,72.99,0.9813188165458562111419078481
0,100,04,01,star_cdp_hert-sc,202,57,63,139,0.290816,0.311881,0.688119,,,
0,100,04,01,ground-truth,249,0,0,249,0.0,0.0,1.0,1706.53,,1
0,100,04,02,startle_nni,192,121,116,76,0.614213,0.604167,0.395833,1936.84,6.56,1.173408618631899721920986787
0,100,04,02,laml,157,122,82,75,0.619289,0.522293,0.477707,1934.40,770.23,1.171930377254469559738520910
0,100,04,02,paup,209,48,60,149,0.243655,0.287081,0.712919,1630.45,62.39,0.9877863335372983321317573503
0,100,04,02,star_cdp,202,54,59,143,0.274112,0.292079,0.707921,1628.01,79.76,0.9863080921598681699492914741
0,100,04,02,paup-sc,156,64,23,133,0.324873,0.147436,0.852564,1690.30,,1.024045655848443908615602717
0,100,04,02,star_cdp-sc,166,60,29,137,0.304569,0.174699,0.825301,,,
0,100,04,02,star_cdp_hert,210,43,56,154,0.218274,0.266667,0.733333,1628.01,80.75,0.9863080921598681699492914741
0,100,04,02,star_cdp_hert-sc,199,44,46,153,0.22335,0.231156,0.768844,,,
0,100,04,02,ground-truth,249,0,0,249,0.0,0.0,1.0,1650.61,,1
0,100,04,03,startle_nni,191,125,121,70,0.641026,0.633508,0.366492,2063.44,4.91,1.168875897854213400403326309
0,100,04,03,laml,158,127,90,68,0.651282,0.56962,0.43038,2061.01,1187.92,1.167499376883511204767407609
0,100,04,03,paup,198,51,54,144,0.261538,0.272727,0.727273,1743.87,64.08,0.9878492284684929644483719666
0,100,04,03,star_cdp,193,56,54,139,0.287179,0.279793,0.720207,1741.44,78.70,0.9864727074977907688124532663
0,100,04,03,paup-sc,140,72,17,123,0.369231,0.121429,0.878571,1801.11,,1.020273944667255794983345796
0,100,04,03,star_cdp-sc,148,68,21,127,0.348718,0.141892,0.858108,,,
0,100,04,03,star_cdp_hert,207,48,60,147,0.246154,0.289855,0.710145,1741.44,77.73,0.9864727074977907688124532663
0,100,04,03,star_cdp_hert-sc,190,56,51,139,0.287179,0.268421,0.731579,,,
0,100,04,03,ground-truth,249,0,0,249,0.0,0.0,1.0,1765.32,,1
0,100,04,04,startle_nni,201,126,131,70,0.642857,0.651741,0.348259,1947.57,6.48,1.131985655249376631076030666
0,100,04,04,laml,158,128,90,68,0.653061,0.56962,0.43038,1945.13,810.48,1.130567454620486024330278002
0,100,04,04,paup,209,61,74,135,0.311224,0.354067,0.645933,1697.63,59.55,0.9867130875506396433574156200
0,100,04,04,star_cdp,205,58,67,138,0.295918,0.326829,0.673171,1695.19,76.25,0.9852948869217490366116629565
0,100,04,04,paup-sc,142,82,28,114,0.418367,0.197183,0.802817,1813.42,,1.054013682148690198722456974
0,100,04,04,star_cdp-sc,152,77,33,119,0.392857,0.217105,0.782895,,,
0,100,04,04,star_cdp_hert,219,62,85,134,0.316327,0.388128,0.611872,1695.19,75.55,0.9852948869217490366116629565
0,100,04,04,star_cdp_hert-sc,202,65,71,131,0.331633,0.351485,0.648515,,,
0,100,04,04,ground-truth,249,0,0,249,0.0,0.0,1.0,1720.49,,1
0,100,04,05,startle_nni,191,115,113,78,0.595855,0.591623,0.408377,2006.48,4.78,1.135387784203438168422720431
0,100,04,05,laml,161,117,85,76,0.606218,0.52795,0.47205,2006.35,840.00,1.135314222337909258609567569
0,100,04,05,paup,205,45,57,148,0.233161,0.278049,0.721951,1755.44,57.04,0.9933341632620726338543022374
0,100,04,05,star_cdp,207,48,62,145,0.248705,0.299517,0.700483,1753.01,75.09,0.9919591222371860888853679791
0,100,04,05,paup-sc,157,61,25,132,0.316062,0.159236,0.840764,1780.38,,1.007446724233541947239166601
0,100,04,05,star_cdp-sc,169,57,33,136,0.295337,0.195266,0.804734,,,
0,100,04,05,star_cdp_hert,216,39,62,154,0.202073,0.287037,0.712963,1753.01,74.07,0.9919591222371860888853679791
0,100,04,05,star_cdp_hert-sc,206,44,57,149,0.227979,0.276699,0.723301,,,
0,100,04,05,ground-truth,249,0,0,249,0.0,0.0,1.0,1767.22,,1
0,100,05,01,startle_nni,205,152,159,46,0.767677,0.77561,0.22439,1465.33,9.13,1.173851046615023511787937291
0,100,05,01,laml,164,152,118,46,0.767677,0.719512,0.280488,1460.82,910.33,1.170238161995017263340035728
0,100,05,01,paup,219,98,119,100,0.494949,0.543379,0.456621,1201.01,73.20,0.9621087710584710528634714134
0,100,05,01,star_cdp,213,95,110,103,0.479798,0.516432,0.483568,1196.50,84.95,0.9584958864384648044155698504
0,100,05,01,paup-sc,174,108,84,90,0.545455,0.482759,0.517241,1214.21,,0.9726830675072698288085491585
0,100,05,01,star_cdp-sc,183,107,92,91,0.540404,0.502732,0.497268,,,
0,100,05,01,star_cdp_hert,223,96,121,102,0.484848,0.542601,0.457399,1196.50,86.54,0.9584958864384648044155698504
0,100,05,01,star_cdp_hert-sc,219,99,120,99,0.5,0.547945,0.452055,,,
