"NLIN","NCHR","LABL","REPL","MTHD","NIBR_TRUE","NIBR_ESTI","FN","FP","TP","FN_RATE","FP_RATE","TP_RATE","PRECISION","RECALL","F1SCORE","RF","PSCORE","NORM_PSCORE","SECS"
200,10,"200x10",7,"StarCDP-Bias",39,44,26,31,13,0.666667,0.704545,0.295455,0.29545454545454547,0.3333333333333333,0.3132530120481927,57,187.91,0.9460303076071087,22.66
200,10,"200x10",7,"PAUP*",39,43,25,29,14,0.641026,0.674419,0.325581,0.32558139534883723,0.358974358974359,0.34146341463414637,54,193.59,0.974626189397372,9.28
200,10,"200x10",7,"PAUP*-SC",39,8,33,2,6,0.846154,0.25,0.75,0.75,0.15384615384615385,0.25531914893617025,35,895.7,4.509389316820219,"NA"
200,10,"200x10",7,"StarCDP-SC",39,26,27,14,12,0.692308,0.538462,0.461538,0.46153846153846156,0.3076923076923077,0.36923076923076925,41,623.76,3.140311131249056,"NA"
200,10,"200x10",7,"Startle-ILP",39,43,20,24,19,0.512821,0.55814,0.44186,0.4418604651162791,0.48717948717948717,0.46341463414634143,44,193.37,0.9735186024266224,152.43
200,10,"200x10",8,"Startle-NNI (C++)",17,23,15,21,2,0.882353,0.913043,0.086957,0.08695652173913043,0.11764705882352941,0.1,36,157.11,1.2699862581844639,13.33
200,10,"200x10",8,"LAML",17,22,15,20,2,0.882353,0.909091,0.090909,0.09090909090909091,0.11764705882352941,0.10256410256410256,35,151.84,1.2273866300218252,15684.18
200,10,"200x10",8,"Cassiopeia-Greedy",17,29,12,24,5,0.705882,0.827586,0.172414,0.1724137931034483,0.29411764705882354,0.2173913043478261,36,119.71,0.9676663163850941,6.82
200,10,"200x10",8,"Startle-NNI (Py)",17,18,12,13,5,0.705882,0.722222,0.277778,0.2777777777777778,0.29411764705882354,0.2857142857142857,25,135.43,1.0947376929916741,81.11
200,10,"200x10",8,"StarCDP-Rand",17,28,13,24,4,0.764706,0.857143,0.142857,0.14285714285714285,0.23529411764705882,0.17777777777777778,37,112.57,0.9099506911324873,22.97
200,10,"200x10",8,"StarCDP-Bias",17,25,14,22,3,0.823529,0.88,0.12,0.12,0.17647058823529413,0.14285714285714285,36,112.57,0.9099506911324873,23.24
200,10,"200x10",8,"PAUP*",17,18,13,14,4,0.764706,0.777778,0.222222,0.2222222222222222,0.23529411764705882,0.22857142857142856,27,112.57,0.9099506911324873,9.42
200,10,"200x10",8,"PAUP*-SC",17,1,16,0,1,0.941176,0.0,1.0,1.0,0.058823529411764705,0.1111111111111111,16,895.64,7.239835098213565,"NA"
200,10,"200x10",8,"StarCDP-SC",17,13,11,7,6,0.647059,0.538462,0.461538,0.46153846153846156,0.35294117647058826,0.4,18,144.69,1.1695901705601812,"NA"
200,10,"200x10",8,"Startle-ILP",17,18,10,11,7,0.588235,0.611111,0.388889,0.3888888888888889,0.4117647058823529,0.4,21,117.84,0.9525503192951258,12.25
200,10,"200x10",9,"Startle-NNI (C++)",32,46,21,35,11,0.65625,0.76087,0.23913,0.2391304347826087,0.34375,0.28205128205128205,56,222.11,1.346284398108862,10.16
200,10,"200x10",9,"LAML",32,45,21,34,11,0.65625,0.755556,0.244444,0.24444444444444444,0.34375,0.2857142857142857,55,218.82,1.32634258698024,13287.6
200,10,"200x10",9,"Cassiopeia-Greedy",32,42,20,30,12,0.625,0.714286,0.285714,0.2857142857142857,0.375,0.32432432432432434,50,155.54,0.9427809431446236,6.32
200,10,"200x10",9,"Startle-NNI (Py)",32,34,23,25,9,0.71875,0.735294,0.264706,0.2647058823529412,0.28125,0.27272727272727276,48,179.67,1.0890410958904109,216.37
200,10,"200x10",9,"StarCDP-Rand",32,45,24,37,8,0.75,0.822222,0.177778,0.17777777777777778,0.25,0.2077922077922078,61,155.05,0.9398108861680204,17.72
200,10,"200x10",9,"StarCDP-Bias",32,41,22,31,10,0.6875,0.756098,0.243902,0.24390243902439024,0.3125,0.273972602739726,53,155.05,0.9398108861680204,18.07
200,10,"200x10",9,"PAUP*",32,35,17,20,15,0.53125,0.571429,0.428571,0.42857142857142855,0.46875,0.44776119402985076,37,155.05,0.9398108861680204,7.43
200,10,"200x10",9,"PAUP*-SC",32,7,27,2,5,0.84375,0.285714,0.714286,0.7142857142857143,0.15625,0.2564102564102564,29,765.47,4.639774518123409,"NA"
200,10,"200x10",9,"StarCDP-SC",32,23,18,9,14,0.5625,0.391304,0.608696,0.6086956521739131,0.4375,0.5090909090909091,27,465.98,2.824463571341981,"NA"
200,10,"200x10",9,"Startle-ILP",32,33,22,23,10,0.6875,0.69697,0.30303,0.30303030303030304,0.3125,0.3076923076923077,45,155.54,0.9427809431446236,13.44
200,10,"200x10",10,"Startle-NNI (C++)",28,51,21,44,7,0.75,0.862745,0.137255,0.13725490196078433,0.25,0.17721518987341775,65,341.14,1.7265917602996252,11.61
200,10,"200x10",10,"LAML",28,51,22,45,6,0.785714,0.882353,0.117647,0.11764705882352941,0.21428571428571427,0.15189873417721517,67,338.53,1.7133819212470895,8440.34
200,10,"200x10",10,"Cassiopeia-Greedy",28,37,23,32,5,0.821429,0.864865,0.135135,0.13513513513513514,0.17857142857142858,0.15384615384615385,55,226.13,1.1444984310152848,5.89
200,10,"200x10",10,"Startle-NNI (Py)",28,32,11,15,17,0.392857,0.46875,0.53125,0.53125,0.6071428571428571,0.5666666666666667,26,197.28,0.9984816276951107,417.23
200,10,"200x10",10,"StarCDP-Rand",28,40,16,28,12,0.571429,0.7,0.3,0.3,0.42857142857142855,0.3529411764705882,44,188.75,0.9553092418260957,19.52
200,10,"200x10",10,"StarCDP-Bias",28,35,18,25,10,0.642857,0.714286,0.285714,0.2857142857142857,0.35714285714285715,0.31746031746031744,43,188.75,0.9553092418260957,19.67
200,10,"200x10",10,"PAUP*",28,34,15,21,13,0.535714,0.617647,0.382353,0.38235294117647056,0.4642857142857143,0.41935483870967744,36,191.36,0.9685190808786315,9.1
200,10,"200x10",10,"PAUP*-SC",28,7,23,2,5,0.821429,0.285714,0.714286,0.7142857142857143,0.17857142857142858,0.2857142857142857,25,866.87,4.38743799979755,"NA"
200,10,"200x10",10,"StarCDP-SC",28,23,13,8,15,0.464286,0.347826,0.652174,0.6521739130434783,0.5357142857142857,0.5882352941176471,21,263.09,1.331561898977629,"NA"
200,10,"200x10",10,"Startle-ILP",28,32,8,12,20,0.285714,0.375,0.625,0.625,0.7142857142857143,0.6666666666666666,20,191.36,0.9685190808786315,14.0
200,10,"200x10",11,"Startle-NNI (C++)",40,46,26,32,14,0.65,0.695652,0.304348,0.30434782608695654,0.35,0.32558139534883723,58,339.3,1.3244593645093294,11.35
200,10,"200x10",11,"LAML",40,44,26,30,14,0.65,0.681818,0.318182,0.3181818181818182,0.35,0.3333333333333333,56,335.13,1.3081817472089936,16151.12
200,10,"200x10",11,"Cassiopeia-Greedy",40,49,21,30,19,0.525,0.612245,0.387755,0.3877551020408163,0.475,0.42696629213483145,51,264.38,1.032008743851979,6.63
200,10,"200x10",11,"Startle-NNI (Py)",40,46,24,30,16,0.6,0.652174,0.347826,0.34782608695652173,0.4,0.37209302325581395,54,286.59,1.1187055976266687,310.72
200,10,"200x10",11,"StarCDP-Rand",40,59,18,37,22,0.45,0.627119,0.372881,0.3728813559322034,0.55,0.4444444444444444,55,253.44,0.9893043953470216,20.22
200,10,"200x10",11,"StarCDP-Bias",40,49,16,25,24,0.4,0.510204,0.489796,0.4897959183673469,0.6,0.5393258426966293,41,253.44,0.9893043953470216,20.23
200,10,"200x10",11,"PAUP*",40,45,15,20,25,0.375,0.444444,0.555556,0.5555555555555556,0.625,0.5882352941176471,35,253.44,0.9893043953470216,9.52
200,10,"200x10",11,"PAUP*-SC",40,14,29,3,11,0.725,0.214286,0.785714,0.7857142857142857,0.275,0.4074074074074074,32,994.81,3.883246155047232,"NA"
200,10,"200x10",11,"StarCDP-SC",40,24,21,5,19,0.525,0.208333,0.791667,0.7916666666666666,0.475,0.59375,26,805.44,3.144039347333906,"NA"
200,10,"200x10",11,"Startle-ILP",40,45,19,24,21,0.475,0.533333,0.466667,0.4666666666666667,0.525,0.49411764705882355,43,260.82,1.0181122648138028,27.84
200,10,"200x10",12,"Startle-NNI (C++)",30,47,23,40,7,0.766667,0.851064,0.148936,0.14893617021276595,0.23333333333333334,0.18181818181818182,63,249.8,1.5188180215236822,11.73
200,10,"200x10",12,"LAML",30,46,23,39,7,0.766667,0.847826,0.152174,0.15217391304347827,0.23333333333333334,0.18421052631578946,62,247.59,1.50538092053262,12285.2
200,10,"200x10",12,"Cassiopeia-Greedy",30,34,18,22,12,0.6,0.647059,0.352941,0.35294117647058826,0.4,0.375,40,158.37,0.9629111692101904,6.42
200,10,"200x10",12,"Startle-NNI (Py)",30,35,18,23,12,0.6,0.657143,0.342857,0.34285714285714286,0.4,0.36923076923076925,41,176.43,1.0727184288928073,437.88
200,10,"200x10",12,"StarCDP-Rand",30,43,17,30,13,0.566667,0.697674,0.302326,0.3023255813953488,0.43333333333333335,0.35616438356164387,47,153.97,0.9361585699519669,18.65
200,10,"200x10",12,"StarCDP-Bias",30,38,16,24,14,0.533333,0.631579,0.368421,0.3684210526315789,0.4666666666666667,0.4117647058823529,40,153.97,0.9361585699519669,18.87
200,10,"200x10",12,"PAUP*",30,38,15,23,15,0.5,0.605263,0.394737,0.39473684210526316,0.5,0.4411764705882353,38,153.97,0.9361585699519669,8.83
200,10,"200x10",12,"PAUP*-SC",30,10,21,1,9,0.7,0.1,0.9,0.9,0.3,0.44999999999999996,22,653.75,3.9748890375144406,"NA"
200,10,"200x10",12,"StarCDP-SC",30,26,15,11,15,0.5,0.423077,0.576923,0.5769230769230769,0.5,0.5357142857142857,26,261.92,1.5925092722076977,"NA"
200,10,"200x10",12,"Startle-ILP",30,31,16,17,14,0.533333,0.548387,0.451613,0.45161290322580644,0.4666666666666667,0.4590163934426229,33,153.97,0.9361585699519669,12.35
200,10,"200x10",13,"Startle-NNI (C++)",30,42,23,35,7,0.766667,0.833333,0.166667,0.16666666666666666,0.23333333333333334,0.19444444444444448,58,254.14,1.5452058126102024,12.24
200,10,"200x10",13,"LAML",30,42,23,35,7,0.766667,0.833333,0.166667,0.16666666666666666,0.23333333333333334,0.19444444444444448,58,254.14,1.5452058126102024,69503.82
200,10,"200x10",13,"Cassiopeia-Greedy",30,34,18,22,12,0.6,0.647059,0.352941,0.35294117647058826,0.4,0.375,40,158.37,0.9629111692101904,6.68
200,10,"200x10",13,"Startle-NNI (Py)",30,35,18,23,12,0.6,0.657143,0.342857,0.34285714285714286,0.4,0.36923076923076925,41,176.43,1.0727184288928073,415.17
200,10,"200x10",13,"StarCDP-Rand",30,43,17,30,13,0.566667,0.697674,0.302326,0.3023255813953488,0.43333333333333335,0.35616438356164387,47,153.97,0.9361585699519669,21.57
200,10,"200x10",13,"StarCDP-Bias",30,38,16,24,14,0.533333,0.631579,0.368421,0.3684210526315789,0.4666666666666667,0.4117647058823529,40,153.97,0.9361585699519669,21.52
200,10,"200x10",13,"PAUP*",30,38,15,23,15,0.5,0.605263,0.394737,0.39473684210526316,0.5,0.4411764705882353,38,153.97,0.9361585699519669,11.62
200,10,"200x10",13,"PAUP*-SC",30,10,21,1,9,0.7,0.1,0.9,0.9,0.3,0.44999999999999996,22,653.75,3.9748890375144406,"NA"
200,10,"200x10",13,"StarCDP-SC",30,26,15,11,15,0.5,0.423077,0.576923,0.5769230769230769,0.5,0.5357142857142857,26,261.92,1.5925092722076977,"NA"
200,10,"200x10",13,"Startle-ILP",30,31,16,17,14,0.533333,0.548387,0.451613,0.45161290322580644,0.4666666666666667,0.4590163934426229,33,153.97,0.9361585699519669,12.19
200,10,"200x10",14,"Startle-NNI (C++)",30,44,24,38,6,0.8,0.863636,0.136364,0.13636363636363635,0.2,0.16216216216216214,62,292.94,1.3917711896617255,10.28
200,10,"200x10",14,"LAML",30,43,24,37,6,0.8,0.860465,0.139535,0.13953488372093023,0.2,0.1643835616438356,61,290.46,1.379988597491448,10312.94
200,10,"200x10",14,"Cassiopeia-Greedy",30,41,21,32,9,0.7,0.780488,0.219512,0.21951219512195122,0.3,0.2535211267605634,53,201.61,0.9578582288103384,6.37
200,10,"200x10",14,"Startle-NNI (Py)",30,34,17,21,13,0.566667,0.617647,0.382353,0.38235294117647056,0.43333333333333335,0.40625,38,219.62,1.0434245534017486,298.9
200,10,"200x10",14,"StarCDP-Rand",30,45,23,38,7,0.766667,0.844444,0.155556,0.15555555555555556,0.23333333333333334,0.18666666666666665,61,197.97,0.9405644241733182,19.33
200,10,"200x10",14,"StarCDP-Bias",30,39,19,28,11,0.633333,0.717949,0.282051,0.28205128205128205,0.36666666666666664,0.3188405797101449,47,197.97,0.9405644241733182,19.43
200,10,"200x10",14,"PAUP*",30,36,19,25,11,0.633333,0.694444,0.305556,0.3055555555555556,0.36666666666666664,0.3333333333333333,44,197.97,0.9405644241733182,8.48
200,10,"200x10",14,"PAUP*-SC",30,2,28,0,2,0.933333,0.0,1.0,1.0,0.06666666666666667,0.125,28,1212.79,5.762020144431775,"NA"
200,10,"200x10",14,"StarCDP-SC",30,19,19,8,11,0.633333,0.421053,0.578947,0.5789473684210527,0.36666666666666664,0.44897959183673464,27,598.57,2.8438331432915245,"NA"
200,10,"200x10",14,"Startle-ILP",30,34,14,18,16,0.466667,0.529412,0.470588,0.47058823529411764,0.5333333333333333,0.5,32,197.97,0.9405644241733182,12.62
200,10,"200x10",15,"Startle-NNI (C++)",29,45,24,40,5,0.827586,0.888889,0.111111,0.1111111111111111,0.1724137931034483,0.13513513513513511,64,274.02,1.3621315305463042,11.32
200,10,"200x10",15,"LAML",29,36,24,31,5,0.827586,0.861111,0.138889,0.1388888888888889,0.1724137931034483,0.15384615384615385,55,267.84,1.3314112442213053,18040.84
200,10,"200x10",15,"Cassiopeia-Greedy",29,39,20,30,9,0.689655,0.769231,0.230769,0.23076923076923078,0.3103448275862069,0.2647058823529412,50,207.63,1.0321121439578467,9.61
200,10,"200x10",15,"Startle-NNI (Py)",29,36,20,27,9,0.689655,0.75,0.25,0.25,0.3103448275862069,0.27692307692307694,47,226.84,1.127603519411443,508.07
200,10,"200x10",15,"StarCDP-Rand",29,48,16,35,13,0.551724,0.729167,0.270833,0.2708333333333333,0.4482758620689655,0.33766233766233766,51,186.69,0.9280210767012974,22.93
200,10,"200x10",15,"StarCDP-Bias",29,43,18,32,11,0.62069,0.744186,0.255814,0.2558139534883721,0.3793103448275862,0.3055555555555556,50,186.69,0.9280210767012974,21.99
200,10,"200x10",15,"PAUP*",29,38,15,24,14,0.517241,0.631579,0.368421,0.3684210526315789,0.4827586206896552,0.417910447761194,39,186.69,0.9280210767012974,8.39
200,10,"200x10",15,"PAUP*-SC",29,10,22,3,7,0.758621,0.3,0.7,0.7,0.2413793103448276,0.358974358974359,25,424.36,2.1094596609832483,"NA"
200,10,"200x10",15,"StarCDP-SC",29,24,17,12,12,0.586207,0.5,0.5,0.5,0.41379310344827586,0.45283018867924535,29,303.9,1.5106626236516378,"NA"
200,10,"200x10",15,"Startle-ILP",29,33,15,19,14,0.517241,0.575758,0.424242,0.42424242424242425,0.4827586206896552,0.45161290322580644,34,186.86,0.9288661331212409,14.54
200,10,"200x10",16,"Startle-NNI (C++)",29,41,25,37,4,0.862069,0.902439,0.097561,0.0975609756097561,0.13793103448275862,0.11428571428571428,62,280.07,1.392205597256052,10.38
200,10,"200x10",16,"LAML",29,39,25,35,4,0.862069,0.897436,0.102564,0.10256410256410256,0.13793103448275862,0.11764705882352941,60,280.07,1.392205597256052,16643.34
200,10,"200x10",16,"Cassiopeia-Greedy",29,39,20,30,9,0.689655,0.769231,0.230769,0.23076923076923078,0.3103448275862069,0.2647058823529412,50,207.63,1.0321121439578467,7.39
200,10,"200x10",16,"Startle-NNI (Py)",29,36,20,27,9,0.689655,0.75,0.25,0.25,0.3103448275862069,0.27692307692307694,47,226.84,1.127603519411443,523.69
200,10,"200x10",16,"StarCDP-Rand",29,48,16,35,13,0.551724,0.729167,0.270833,0.2708333333333333,0.4482758620689655,0.33766233766233766,51,186.69,0.9280210767012974,23.24
200,10,"200x10",16,"StarCDP-Bias",29,43,18,32,11,0.62069,0.744186,0.255814,0.2558139534883721,0.3793103448275862,0.3055555555555556,50,186.69,0.9280210767012974,23.71
200,10,"200x10",16,"PAUP*",29,38,15,24,14,0.517241,0.631579,0.368421,0.3684210526315789,0.4827586206896552,0.417910447761194,39,186.69,0.9280210767012974,9.23
200,10,"200x10",16,"PAUP*-SC",29,10,22,3,7,0.758621,0.3,0.7,0.7,0.2413793103448276,0.358974358974359,25,424.36,2.1094596609832483,"NA"
200,10,"200x10",16,"StarCDP-SC",29,24,17,12,12,0.586207,0.5,0.5,0.5,0.41379310344827586,0.45283018867924535,29,303.9,1.5106626236516378,"NA"
200,10,"200x10",16,"Startle-ILP",29,33,15,19,14,0.517241,0.575758,0.424242,0.42424242424242425,0.4827586206896552,0.45161290322580644,34,186.86,0.9288661331212409,14.12
200,10,"200x10",17,"Startle-NNI (C++)",27,40,18,31,9,0.666667,0.775,0.225,0.225,0.3333333333333333,0.26865671641791045,49,254.75,1.44007914075749,11.18
200,10,"200x10",17,"LAML",27,39,19,31,8,0.703704,0.794872,0.205128,0.20512820512820512,0.2962962962962963,0.24242424242424243,50,254.75,1.44007914075749,16000.38
200,10,"200x10",17,"Cassiopeia-Greedy",27,34,17,24,10,0.62963,0.705882,0.294118,0.29411764705882354,0.37037037037037035,0.3278688524590164,41,184.82,1.0447710570944035,5.7
200,10,"200x10",17,"Startle-NNI (Py)",27,33,11,17,16,0.407407,0.515152,0.484848,0.48484848484848486,0.5925925925925926,0.5333333333333333,28,172.36,0.9743357829282081,284.49
200,10,"200x10",17,"StarCDP-Rand",27,42,15,30,12,0.555556,0.714286,0.285714,0.2857142857142857,0.4444444444444444,0.34782608695652173,45,169.96,0.9607687959299039,16.71
200,10,"200x10",17,"StarCDP-Bias",27,36,15,24,12,0.555556,0.666667,0.333333,0.3333333333333333,0.4444444444444444,0.38095238095238093,39,169.96,0.9607687959299039,16.82
200,10,"200x10",17,"PAUP*",27,33,15,21,12,0.555556,0.636364,0.363636,0.36363636363636365,0.4444444444444444,0.4,36,169.96,0.9607687959299039,7.06
200,10,"200x10",17,"PAUP*-SC",27,8,20,1,7,0.740741,0.125,0.875,0.875,0.25925925925925924,0.4,21,1255.15,7.095251554550594,"NA"
200,10,"200x10",17,"StarCDP-SC",27,20,14,7,13,0.518519,0.35,0.65,0.65,0.48148148148148145,0.5531914893617021,21,683.13,3.861673261729791,"NA"
200,10,"200x10",17,"Startle-ILP",27,30,9,12,18,0.333333,0.4,0.6,0.6,0.6666666666666666,0.631578947368421,21,169.96,0.9607687959299039,13.83
200,10,"200x10",18,"Startle-NNI (C++)",37,46,30,39,7,0.810811,0.847826,0.152174,0.15217391304347827,0.1891891891891892,0.1686746987951807,69,338.0,1.4973641075621318,9.94
200,10,"200x10",18,"LAML",37,46,30,39,7,0.810811,0.847826,0.152174,0.15217391304347827,0.1891891891891892,0.1686746987951807,69,335.32,1.4854915164134144,18551.64
200,10,"200x10",18,"Cassiopeia-Greedy",37,39,27,29,10,0.72973,0.74359,0.25641,0.2564102564102564,0.2702702702702703,0.2631578947368421,56,220.14,0.9752359012980109,5.21
200,10,"200x10",18,"Startle-NNI (Py)",37,38,29,30,8,0.783784,0.789474,0.210526,0.21052631578947367,0.21621621621621623,0.21333333333333335,59,251.45,1.1139414344570948,546.6
200,10,"200x10",18,"StarCDP-Rand",37,53,29,45,8,0.783784,0.849057,0.150943,0.1509433962264151,0.21621621621621623,0.17777777777777778,74,214.39,0.9497629911841581,30.75
200,10,"200x10",18,"StarCDP-Bias",37,52,26,41,11,0.702703,0.788462,0.211538,0.21153846153846154,0.2972972972972973,0.24719101123595508,67,214.39,0.9497629911841581,29.47
200,10,"200x10",18,"PAUP*",37,46,24,33,13,0.648649,0.717391,0.282609,0.2826086956521739,0.35135135135135137,0.3132530120481927,57,214.39,0.9497629911841581,11.61
200,10,"200x10",18,"PAUP*-SC",37,8,30,1,7,0.810811,0.125,0.875,0.875,0.1891891891891892,0.3111111111111111,31,571.5,2.5317857617507644,"NA"
200,10,"200x10",18,"StarCDP-SC",37,28,25,16,12,0.675676,0.571429,0.428571,0.42857142857142855,0.32432432432432434,0.36923076923076925,41,373.76,1.6557834581136757,"NA"
200,10,"200x10",18,"Startle-ILP",37,41,25,29,12,0.675676,0.707317,0.292683,0.2926829268292683,0.32432432432432434,0.3076923076923077,54,214.12,0.9485668719266381,14.17
200,10,"200x10",19,"Startle-NNI (C++)",23,35,21,33,2,0.913043,0.942857,0.057143,0.05714285714285714,0.08695652173913043,0.06896551724137931,54,205.06,1.7413383152173914,9.93
200,10,"200x10",19,"LAML",23,34,21,32,2,0.913043,0.941176,0.058824,0.058823529411764705,0.08695652173913043,0.07017543859649122,53,205.06,1.7413383152173914,6255.6
200,10,"200x10",19,"Cassiopeia-Greedy",23,21,17,15,6,0.73913,0.714286,0.285714,0.2857142857142857,0.2608695652173913,0.2727272727272727,32,111.12,0.9436141304347826,5.31
200,10,"200x10",19,"Startle-NNI (Py)",23,19,19,15,4,0.826087,0.789474,0.210526,0.21052631578947367,0.17391304347826086,0.19047619047619047,34,139.95,1.1884341032608694,129.55
200,10,"200x10",19,"StarCDP-Rand",23,30,18,25,5,0.782609,0.833333,0.166667,0.16666666666666666,0.21739130434782608,0.18867924528301885,43,111.12,0.9436141304347826,24.67
200,10,"200x10",19,"StarCDP-Bias",23,27,21,25,2,0.913043,0.925926,0.074074,0.07407407407407407,0.08695652173913043,0.08,46,111.12,0.9436141304347826,23.46
200,10,"200x10",19,"PAUP*",23,23,14,14,9,0.608696,0.608696,0.391304,0.391304347826087,0.391304347826087,0.391304347826087,28,111.12,0.9436141304347826,10.92
200,10,"200x10",19,"PAUP*-SC",23,2,22,1,1,0.956522,0.5,0.5,0.5,0.043478260869565216,0.08,23,391.17,3.3217561141304346,"NA"
200,10,"200x10",19,"StarCDP-SC",23,14,16,7,7,0.695652,0.5,0.5,0.5,0.30434782608695654,0.3783783783783784,23,242.37,2.058169157608696,"NA"
200,10,"200x10",19,"Startle-ILP",23,19,13,9,10,0.565217,0.473684,0.526316,0.5263157894736842,0.43478260869565216,0.47619047619047616,22,111.12,0.9436141304347826,15.8
200,10,"200x10",20,"Startle-NNI (C++)",35,49,32,46,3,0.914286,0.938776,0.061224,0.061224489795918366,0.08571428571428572,0.07142857142857142,78,300.03,1.5667362924281982,13.33
200,10,"200x10",20,"LAML",35,47,32,44,3,0.914286,0.93617,0.06383,0.06382978723404255,0.08571428571428572,0.07317073170731707,76,296.24,1.5469451697127938,21014.44
200,10,"200x10",20,"Cassiopeia-Greedy",35,37,19,21,16,0.542857,0.567568,0.432432,0.43243243243243246,0.45714285714285713,0.4444444444444444,40,193.1,1.008355091383812,5.71
200,10,"200x10",20,"Startle-NNI (Py)",35,37,31,33,4,0.885714,0.891892,0.108108,0.10810810810810811,0.11428571428571428,0.1111111111111111,64,247.0,1.2898172323759791,298.82
200,10,"200x10",20,"StarCDP-Rand",35,49,27,41,8,0.771429,0.836735,0.163265,0.16326530612244897,0.22857142857142856,0.19047619047619047,68,179.32,0.9363968668407311,18.92
200,10,"200x10",20,"StarCDP-Bias",35,40,27,32,8,0.771429,0.8,0.2,0.2,0.22857142857142856,0.21333333333333335,59,179.32,0.9363968668407311,18.87
200,10,"200x10",20,"PAUP*",35,37,22,24,13,0.628571,0.648649,0.351351,0.35135135135135137,0.37142857142857144,0.3611111111111111,46,179.32,0.9363968668407311,7.56
200,10,"200x10",20,"PAUP*-SC",35,2,33,0,2,0.942857,0.0,1.0,1.0,0.05714285714285714,0.10810810810810811,33,831.21,4.340522193211489,"NA"
200,10,"200x10",20,"StarCDP-SC",35,23,20,8,15,0.571429,0.347826,0.652174,0.6521739130434783,0.42857142857142855,0.5172413793103449,28,272.94,1.4252741514360314,"NA"
200,10,"200x10",20,"Startle-ILP",35,34,20,19,15,0.571429,0.558824,0.441176,0.4411764705882353,0.42857142857142855,0.4347826086956522,39,179.32,0.9363968668407311,15.8
200,20,"200x20",0,"Startle-NNI (C++)",54,63,42,51,12,0.777778,0.809524,0.190476,0.19047619047619047,0.2222222222222222,0.20512820512820512,93,656.4,1.506921646502445,17.13
200,20,"200x20",0,"LAML",54,67,42,55,12,0.777778,0.820896,0.179104,0.1791044776119403,0.2222222222222222,0.1983471074380165,97,650.4,1.493147225602057,18908.8
200,20,"200x20",0,"Cassiopeia-Greedy",54,61,39,46,15,0.722222,0.754098,0.245902,0.2459016393442623,0.2777777777777778,0.2608695652173913,85,489.02,1.122661218117955,5.75
200,20,"200x20",0,"Startle-NNI (Py)",54,60,36,42,18,0.666667,0.7,0.3,0.3,0.3333333333333333,0.3157894736842105,78,508.74,1.1679331481438968,2467.78
200,20,"200x20",0,"StarCDP-Rand",54,70,33,49,21,0.611111,0.7,0.3,0.3,0.3888888888888889,0.3387096774193548,82,418.29,0.9602837530705481,28.65
200,20,"200x20",0,"StarCDP-Bias",54,62,33,41,21,0.611111,0.66129,0.33871,0.3387096774193548,0.3888888888888889,0.3620689655172414,74,418.29,0.9602837530705481,28.6
200,20,"200x20",0,"PAUP*",54,60,34,40,20,0.62963,0.666667,0.333333,0.3333333333333333,0.37037037037037035,0.3508771929824561,74,418.29,0.9602837530705481,15.02
200,20,"200x20",0,"PAUP*-SC",54,18,41,5,13,0.759259,0.277778,0.722222,0.7222222222222222,0.24074074074074073,0.3611111111111111,46,1133.33,2.601827406506118,"NA"
200,20,"200x20",0,"StarCDP-SC",54,39,36,21,18,0.666667,0.538462,0.461538,0.46153846153846156,0.3333333333333333,0.38709677419354843,57,754.56,1.7322711724327924,"NA"
200,20,"200x20",0,"Startle-ILP",54,53,31,30,23,0.574074,0.566038,0.433962,0.4339622641509434,0.42592592592592593,0.42990654205607476,61,421.73,0.9681810877201039,93.25
200,20,"200x20",1,"Startle-NNI (C++)",71,83,35,47,36,0.492958,0.566265,0.433735,0.43373493975903615,0.5070422535211268,0.4675324675324675,82,695.1,1.1879817470219276,11.74
200,20,"200x20",1,"LAML",71,83,35,47,36,0.492958,0.566265,0.433735,0.43373493975903615,0.5070422535211268,0.4675324675324675,82,692.85,1.1841363162482268,13151.26
200,20,"200x20",1,"Cassiopeia-Greedy",71,89,31,49,40,0.43662,0.550562,0.449438,0.449438202247191,0.5633802816901409,0.5,80,603.8,1.0319427116268736,5.36
200,20,"200x20",1,"Startle-NNI (Py)",71,77,16,22,55,0.225352,0.285714,0.714286,0.7142857142857143,0.7746478873239436,0.7432432432432432,38,593.38,1.0141340944437798,4444.63
200,20,"200x20",1,"StarCDP-Rand",71,96,10,35,61,0.140845,0.364583,0.635417,0.6354166666666666,0.8591549295774648,0.7305389221556886,45,578.09,0.988002255986054,27.83
200,20,"200x20",1,"StarCDP-Bias",71,86,10,25,61,0.140845,0.290698,0.709302,0.7093023255813954,0.8591549295774648,0.7770700636942676,35,578.09,0.988002255986054,28.98
200,20,"200x20",1,"PAUP*",71,87,11,27,60,0.15493,0.310345,0.689655,0.6896551724137931,0.8450704225352113,0.759493670886076,38,578.09,0.988002255986054,13.29
200,20,"200x20",1,"PAUP*-SC",71,47,28,4,43,0.394366,0.085106,0.914894,0.9148936170212766,0.6056338028169014,0.728813559322034,32,814.05,1.391276853924903,"NA"
200,20,"200x20",1,"StarCDP-SC",71,67,15,11,56,0.211268,0.164179,0.835821,0.835820895522388,0.7887323943661971,0.8115942028985507,26,669.2,1.143716566115773,"NA"
200,20,"200x20",1,"Startle-ILP",71,74,15,18,56,0.211268,0.243243,0.756757,0.7567567567567568,0.7887323943661971,0.7724137931034483,33,579.69,0.9907367845362411,144.31
