"SILENCING","PRIOR","LABL","REPL","MTHD","NIBR_TRUE","NIBR_ESTI","FN","FP","TP","FN_RATE","FP_RATE","TP_RATE","PRECISION","RECALL","F1SCORE","RF","PSCORE","NORM_PSCORE","SECS","CONTRACT"
75,3,"75%",1,"PAUP*-SC",185,154,62,31,123,0.335135,0.201299,0.798701,0.7987012987012987,0.6648648648648648,0.7256637168141593,93,"NA","NA","NA","SH"
75,3,"75%",1,"StarCDP-SC",185,170,53,38,132,0.286486,0.223529,0.776471,0.7764705882352941,0.7135135135135136,0.7436619718309859,91,"NA","NA","NA","SH"
75,3,"75%",2,"Startle-NNI (C++)",185,191,40,46,145,0.216216,0.240838,0.759162,0.7591623036649214,0.7837837837837838,0.7712765957446809,86,1579.18,1.011925129920478,2.48,"SH"
75,3,"75%",2,"LAML",185,184,36,35,149,0.194595,0.190217,0.809783,0.8097826086956522,0.8054054054054054,0.8075880758807588,71,1567.16,1.004222816022351,3768.38,"SH"
75,3,"75%",2,"Cassiopeia-Greedy",185,195,113,123,72,0.610811,0.630769,0.369231,0.36923076923076925,0.3891891891891892,0.3789473684210527,236,1933.81,1.23916902157545,5.69,"SH"
75,3,"75%",2,"StarCDP-Rand",185,208,35,58,150,0.189189,0.278846,0.721154,0.7211538461538461,0.8108108108108109,0.7633587786259541,93,1545.32,0.9902279295385661,68.7,"SH"
75,3,"75%",2,"StarCDP-Bias",185,200,36,51,149,0.194595,0.255,0.745,0.745,0.8054054054054054,0.7740259740259741,87,1545.32,0.9902279295385661,67.39,"SH"
75,3,"75%",2,"PAUP*",185,200,33,48,152,0.178378,0.24,0.76,0.76,0.8216216216216217,0.7896103896103895,81,1547.83,0.9918363162177922,43.23,"SH"
75,3,"75%",2,"PAUP*-SC",185,156,44,15,141,0.237838,0.096154,0.903846,0.9038461538461539,0.7621621621621621,0.8269794721407624,59,"NA","NA","NA","SH"
75,3,"75%",2,"StarCDP-SC",185,173,38,26,147,0.205405,0.150289,0.849711,0.8497109826589595,0.7945945945945946,0.8212290502793296,64,"NA","NA","NA","SH"
75,3,"75%",3,"Startle-NNI (C++)",175,165,74,64,101,0.422857,0.387879,0.612121,0.6121212121212121,0.5771428571428572,0.5941176470588234,138,1651.56,1.0627936009472452,5.69,"SH"
75,3,"75%",3,"LAML",175,165,74,64,101,0.422857,0.387879,0.612121,0.6121212121212121,0.5771428571428572,0.5941176470588234,138,1651.65,1.0628515167505375,2572.37,"SH"
75,3,"75%",3,"Cassiopeia-Greedy",175,177,121,123,54,0.691429,0.694915,0.305085,0.3050847457627119,0.30857142857142855,0.30681818181818177,244,1964.51,1.2641797191727049,5.68,"SH"
75,3,"75%",3,"StarCDP-Rand",175,193,50,68,125,0.285714,0.352332,0.647668,0.6476683937823834,0.7142857142857143,0.6793478260869565,118,1527.91,0.9832237223130286,63.58,"SH"
75,3,"75%",3,"StarCDP-Bias",175,181,56,62,119,0.32,0.342541,0.657459,0.6574585635359116,0.68,0.6685393258426966,118,1527.91,0.9832237223130286,63.67,"SH"
75,3,"75%",3,"PAUP*",175,185,54,64,121,0.308571,0.345946,0.654054,0.654054054054054,0.6914285714285714,0.6722222222222223,118,1530.43,0.9848453648052099,40.25,"SH"
75,3,"75%",3,"PAUP*-SC",175,142,67,34,108,0.382857,0.239437,0.760563,0.7605633802816901,0.6171428571428571,0.6813880126182965,101,"NA","NA","NA","SH"
75,3,"75%",3,"StarCDP-SC",175,154,61,40,114,0.348571,0.25974,0.74026,0.7402597402597403,0.6514285714285715,0.6930091185410334,101,"NA","NA","NA","SH"
75,3,"75%",4,"Startle-NNI (C++)",183,186,51,54,132,0.278689,0.290323,0.709677,0.7096774193548387,0.7213114754098361,0.7154471544715448,105,1709.03,1.0307904799816645,4.18,"SH"
75,3,"75%",4,"LAML",183,186,51,54,132,0.278689,0.290323,0.709677,0.7096774193548387,0.7213114754098361,0.7154471544715448,105,1706.52,1.0292765895849165,4882.76,"SH"
75,3,"75%",4,"Cassiopeia-Greedy",183,196,125,138,58,0.68306,0.704082,0.295918,0.29591836734693877,0.31693989071038253,0.30606860158311344,263,2211.26,1.3337072823556377,5.08,"SH"
75,3,"75%",4,"StarCDP-Rand",183,200,42,59,141,0.229508,0.295,0.705,0.705,0.7704918032786885,0.7362924281984334,101,1644.59,0.9919239074053968,80.2,"SH"
75,3,"75%",4,"StarCDP-Bias",183,187,46,50,137,0.251366,0.26738,0.73262,0.732620320855615,0.7486338797814208,0.7405405405405405,96,1644.59,0.9919239074053968,81.27,"SH"
75,3,"75%",4,"PAUP*",183,192,46,55,137,0.251366,0.286458,0.713542,0.7135416666666666,0.7486338797814208,0.7306666666666667,101,1647.1,0.9934377978021447,55.23,"SH"
75,3,"75%",4,"PAUP*-SC",183,141,59,17,124,0.322404,0.120567,0.879433,0.8794326241134752,0.6775956284153005,0.7654320987654322,76,"NA","NA","NA","SH"
75,3,"75%",4,"StarCDP-SC",183,153,55,25,128,0.300546,0.163399,0.836601,0.8366013071895425,0.6994535519125683,0.7619047619047619,80,"NA","NA","NA","SH"
75,3,"75%",5,"Startle-NNI (C++)",183,186,52,55,131,0.284153,0.295699,0.704301,0.7043010752688172,0.7158469945355191,0.7100271002710028,107,1657.67,1.0245622492938509,3.52,"SH"
75,3,"75%",5,"LAML",183,184,51,52,132,0.278689,0.282609,0.717391,0.717391304347826,0.7213114754098361,0.7193460490463215,103,1652.56,1.0214038926282347,1441.39,"SH"
75,3,"75%",5,"Cassiopeia-Greedy",183,201,117,135,66,0.639344,0.671642,0.328358,0.3283582089552239,0.36065573770491804,0.34375,252,1999.31,1.235720952080745,5.97,"SH"
75,3,"75%",5,"StarCDP-Rand",183,209,37,63,146,0.202186,0.301435,0.698565,0.6985645933014354,0.7978142076502732,0.7448979591836734,100,1595.02,0.9858399312702032,85.55,"SH"
75,3,"75%",5,"StarCDP-Bias",183,191,45,53,138,0.245902,0.277487,0.722513,0.7225130890052356,0.7540983606557377,0.7379679144385026,98,1595.02,0.9858399312702032,86.82,"SH"
75,3,"75%",5,"PAUP*",183,201,43,61,140,0.234973,0.303483,0.696517,0.6965174129353234,0.7650273224043715,0.7291666666666666,104,1597.53,0.987391296285995,61.94,"SH"
75,3,"75%",5,"PAUP*-SC",183,149,56,22,127,0.306011,0.147651,0.852349,0.8523489932885906,0.6939890710382514,0.7650602409638555,78,"NA","NA","NA","SH"
75,3,"75%",5,"StarCDP-SC",183,166,49,32,134,0.26776,0.192771,0.807229,0.8072289156626506,0.73224043715847,0.7679083094555874,81,"NA","NA","NA","SH"
75,4,"75%",1,"Startle-NNI (C++)",186,193,39,46,147,0.209677,0.238342,0.761658,0.7616580310880829,0.7903225806451613,0.7757255936675462,85,1795.06,1.0153513733653106,3.99,"SH"
75,4,"75%",1,"LAML",186,197,36,47,150,0.193548,0.238579,0.761421,0.7614213197969543,0.8064516129032258,0.7832898172323759,83,1777.8,1.0055884881668853,1798.34,"SH"
75,4,"75%",1,"Cassiopeia-Greedy",186,211,140,165,46,0.752688,0.781991,0.218009,0.21800947867298578,0.24731182795698925,0.23173803526448364,305,2908.52,1.6451649395900265,7.06,"SH"
75,4,"75%",1,"StarCDP-Rand",186,207,30,51,156,0.16129,0.246377,0.753623,0.7536231884057971,0.8387096774193549,0.7938931297709924,81,1742.02,0.9853500158378207,56.54,"SH"
75,4,"75%",1,"StarCDP-Bias",186,199,39,52,147,0.209677,0.261307,0.738693,0.7386934673366834,0.7903225806451613,0.7636363636363637,91,1742.02,0.9853500158378207,57.08,"SH"
75,4,"75%",1,"PAUP*",186,201,34,49,152,0.182796,0.243781,0.756219,0.7562189054726368,0.8172043010752689,0.7855297157622739,83,1748.21,0.9888513054889362,41.19,"SH"
75,4,"75%",1,"PAUP*-SC",186,164,49,27,137,0.263441,0.164634,0.835366,0.8353658536585366,0.7365591397849462,0.7828571428571429,76,"NA","NA","NA","SH"
75,4,"75%",1,"StarCDP-SC",186,175,46,35,140,0.247312,0.2,0.8,0.8,0.7526881720430108,0.775623268698061,81,"NA","NA","NA","SH"
75,4,"75%",2,"Startle-NNI (C++)",198,202,53,57,145,0.267677,0.282178,0.717822,0.7178217821782178,0.7323232323232324,0.725,110,1773.27,1.024727243308215,4.21,"SH"
75,4,"75%",2,"LAML",198,197,52,51,146,0.262626,0.258883,0.741117,0.7411167512690355,0.7373737373737373,0.7392405063291139,103,1768.06,1.0217165179603347,1433.22,"SH"
75,4,"75%",2,"Cassiopeia-Greedy",198,216,149,167,49,0.752525,0.773148,0.226852,0.22685185185185186,0.2474747474747475,0.23671497584541065,316,2951.23,1.7054401091026767,5.46,"SH"
75,4,"75%",2,"StarCDP-Rand",198,213,35,50,163,0.176768,0.234742,0.765258,0.7652582159624414,0.8232323232323232,0.7931873479318734,85,1705.79,0.9857322823725209,64.66,"SH"
75,4,"75%",2,"StarCDP-Bias",198,207,38,47,160,0.191919,0.227053,0.772947,0.7729468599033816,0.8080808080808081,0.7901234567901234,85,1705.79,0.9857322823725209,65.0,"SH"
75,4,"75%",2,"PAUP*",198,208,37,47,161,0.186869,0.225962,0.774038,0.7740384615384616,0.8131313131313131,0.7931034482758622,84,1711.98,0.9893093245804633,45.33,"SH"
75,4,"75%",2,"PAUP*-SC",198,176,47,25,151,0.237374,0.142045,0.857955,0.8579545454545454,0.7626262626262627,0.8074866310160429,72,"NA","NA","NA","SH"
75,4,"75%",2,"StarCDP-SC",198,187,41,30,157,0.207071,0.160428,0.839572,0.839572192513369,0.7929292929292929,0.8155844155844157,71,"NA","NA","NA","SH"
75,4,"75%",3,"Startle-NNI (C++)",186,189,41,44,145,0.22043,0.232804,0.767196,0.7671957671957672,0.7795698924731183,0.7733333333333333,85,1754.38,1.009418818073544,5.17,"SH"
75,4,"75%",3,"LAML",186,184,43,41,143,0.231183,0.222826,0.777174,0.7771739130434783,0.7688172043010753,0.772972972972973,84,1755.79,1.0102300907359567,1411.04,"SH"
75,4,"75%",3,"Cassiopeia-Greedy",186,215,137,166,49,0.736559,0.772093,0.227907,0.22790697674418606,0.26344086021505375,0.2443890274314214,303,2798.31,1.6100655347207438,5.93,"SH"
75,4,"75%",3,"StarCDP-Rand",186,210,41,65,145,0.22043,0.309524,0.690476,0.6904761904761905,0.7795698924731183,0.7323232323232323,106,1715.1,0.986818257662499,64.72,"SH"
75,4,"75%",3,"StarCDP-Bias",186,199,40,53,146,0.215054,0.266332,0.733668,0.7336683417085427,0.7849462365591398,0.7584415584415584,93,1715.1,0.986818257662499,64.66,"SH"
75,4,"75%",3,"PAUP*",186,198,41,53,145,0.22043,0.267677,0.732323,0.7323232323232324,0.7795698924731183,0.7552083333333334,94,1721.29,0.9903798021875593,43.72,"SH"
75,4,"75%",3,"PAUP*-SC",186,169,46,29,140,0.247312,0.171598,0.828402,0.8284023668639053,0.7526881720430108,0.7887323943661972,75,"NA","NA","NA","SH"
75,4,"75%",3,"StarCDP-SC",186,178,44,36,142,0.236559,0.202247,0.797753,0.797752808988764,0.7634408602150538,0.7802197802197802,80,"NA","NA","NA","SH"
75,4,"75%",4,"Startle-NNI (C++)",192,188,32,28,160,0.166667,0.148936,0.851064,0.851063829787234,0.8333333333333334,0.8421052631578947,60,1672.08,1.0048738859474629,2.87,"SH"
75,4,"75%",4,"LAML",192,188,32,28,160,0.166667,0.148936,0.851064,0.851063829787234,0.8333333333333334,0.8421052631578947,60,1665.89,1.0011538669567361,1207.49,"SH"
75,4,"75%",4,"Cassiopeia-Greedy",192,208,131,147,61,0.682292,0.706731,0.293269,0.2932692307692308,0.3177083333333333,0.305,278,2727.85,1.6393624885064033,5.64,"SH"
75,4,"75%",4,"StarCDP-Rand",192,212,42,62,150,0.21875,0.292453,0.707547,0.7075471698113207,0.78125,0.7425742574257426,104,1642.85,0.9873074634759039,59.93,"SH"
75,4,"75%",4,"StarCDP-Bias",192,193,42,43,150,0.21875,0.222798,0.777202,0.7772020725388601,0.78125,0.7792207792207793,85,1642.85,0.9873074634759039,58.96,"SH"
75,4,"75%",4,"PAUP*",192,195,40,43,152,0.208333,0.220513,0.779487,0.7794871794871795,0.7916666666666666,0.7855297157622738,83,1649.03,0.991021472742898,36.46,"SH"
75,4,"75%",4,"PAUP*-SC",192,166,49,23,143,0.255208,0.138554,0.861446,0.8614457831325302,0.7447916666666666,0.7988826815642459,72,"NA","NA","NA","SH"
75,4,"75%",4,"StarCDP-SC",192,174,45,27,147,0.234375,0.155172,0.844828,0.8448275862068966,0.765625,0.8032786885245903,72,"NA","NA","NA","SH"
75,4,"75%",5,"Startle-NNI (C++)",191,196,32,37,159,0.167539,0.188776,0.811224,0.8112244897959183,0.8324607329842932,0.821705426356589,69,1671.13,1.0131867732117523,2.96,"SH"
75,4,"75%",5,"LAML",191,197,32,38,159,0.167539,0.192893,0.807107,0.8071065989847716,0.8324607329842932,0.8195876288659795,70,1663.85,1.0087729934884622,3425.49,"SH"
75,4,"75%",5,"Cassiopeia-Greedy",191,217,146,172,45,0.764398,0.792627,0.207373,0.2073732718894009,0.2356020942408377,0.22058823529411764,318,2800.39,1.6978440383659312,6.52,"SH"
75,4,"75%",5,"StarCDP-Rand",191,210,32,51,159,0.167539,0.242857,0.757143,0.7571428571428571,0.8324607329842932,0.7930174563591023,83,1622.04,0.9834240745007214,72.31,"SH"
75,4,"75%",5,"StarCDP-Bias",191,205,30,44,161,0.157068,0.214634,0.785366,0.7853658536585366,0.8429319371727748,0.8131313131313133,74,1622.04,0.9834240745007214,72.65,"SH"
75,4,"75%",5,"PAUP*",191,206,30,45,161,0.157068,0.218447,0.781553,0.7815533980582524,0.8429319371727748,0.8110831234256927,75,1628.22,0.9871709369581296,50.7,"SH"
75,4,"75%",5,"PAUP*-SC",191,185,36,30,155,0.188482,0.162162,0.837838,0.8378378378378378,0.8115183246073299,0.824468085106383,66,"NA","NA","NA","SH"
75,4,"75%",5,"StarCDP-SC",191,195,33,37,158,0.172775,0.189744,0.810256,0.8102564102564103,0.8272251308900523,0.8186528497409328,70,"NA","NA","NA","SH"
75,5,"75%",1,"Startle-NNI (C++)",186,196,67,77,119,0.360215,0.392857,0.607143,0.6071428571428571,0.6397849462365591,0.6230366492146596,144,1079.94,1.0190997452109087,5.64,"SH"
75,5,"75%",1,"LAML",186,195,59,68,127,0.317204,0.348718,0.651282,0.6512820512820513,0.6827956989247311,0.6666666666666666,127,1064.54,1.0045673303765217,4141.0,"SH"
75,5,"75%",1,"Cassiopeia-Greedy",186,210,142,166,44,0.763441,0.790476,0.209524,0.20952380952380953,0.23655913978494625,0.2222222222222222,308,1767.27,1.6677078418420306,5.99,"SH"
75,5,"75%",1,"StarCDP-Rand",186,216,51,81,135,0.274194,0.375,0.625,0.625,0.7258064516129032,0.6716417910447761,132,1015.47,0.9582617721996791,65.01,"SH"
75,5,"75%",1,"StarCDP-Bias",186,212,51,77,135,0.274194,0.363208,0.636792,0.6367924528301887,0.7258064516129032,0.6783919597989949,128,1015.47,0.9582617721996791,65.35,"SH"
75,5,"75%",1,"PAUP*",186,209,55,78,131,0.295699,0.373206,0.626794,0.6267942583732058,0.7043010752688172,0.6632911392405064,133,1021.62,0.9640653015004246,44.21,"SH"
75,5,"75%",1,"PAUP*-SC",186,176,58,48,128,0.311828,0.272727,0.727273,0.7272727272727273,0.6881720430107527,0.7071823204419889,106,"NA","NA","NA","SH"
75,5,"75%",1,"StarCDP-SC",186,188,56,58,130,0.301075,0.308511,0.691489,0.6914893617021277,0.6989247311827957,0.6951871657754012,114,"NA","NA","NA","SH"
75,5,"75%",2,"Startle-NNI (C++)",183,196,52,65,131,0.284153,0.331633,0.668367,0.6683673469387755,0.7158469945355191,0.6912928759894459,117,1100.55,1.0159892174330474,3.71,"SH"
75,5,"75%",2,"LAML",183,190,48,55,135,0.262295,0.289474,0.710526,0.7105263157894737,0.7377049180327869,0.7238605898123325,103,1096.99,1.0127027501084718,4157.6,"SH"
75,5,"75%",2,"Cassiopeia-Greedy",183,212,143,172,40,0.781421,0.811321,0.188679,0.18867924528301888,0.2185792349726776,0.20253164556962025,315,1731.35,1.5983216860685172,7.53,"SH"
75,5,"75%",2,"StarCDP-Rand",183,211,57,85,126,0.311475,0.402844,0.597156,0.5971563981042654,0.6885245901639344,0.6395939086294417,142,1048.18,0.9676430674925917,63.33,"SH"
75,5,"75%",2,"StarCDP-Bias",183,208,59,84,124,0.322404,0.403846,0.596154,0.5961538461538461,0.6775956284153005,0.6342710997442456,143,1048.18,0.9676430674925917,63.22,"SH"
75,5,"75%",2,"PAUP*",183,209,55,81,128,0.300546,0.38756,0.61244,0.6124401913875598,0.6994535519125683,0.6530612244897959,136,1054.32,0.9733113004625056,44.13,"SH"
75,5,"75%",2,"PAUP*-SC",183,179,64,60,119,0.349727,0.335196,0.664804,0.664804469273743,0.6502732240437158,0.6574585635359116,124,"NA","NA","NA","SH"
75,5,"75%",2,"StarCDP-SC",183,192,60,69,123,0.327869,0.359375,0.640625,0.640625,0.6721311475409836,0.656,129,"NA","NA","NA","SH"
75,5,"75%",3,"Startle-NNI (C++)",172,188,49,65,123,0.284884,0.345745,0.654255,0.6542553191489362,0.7151162790697675,0.6833333333333333,114,1022.13,1.012009900990099,3.25,"SH"
75,5,"75%",3,"LAML",172,188,48,64,124,0.27907,0.340426,0.659574,0.6595744680851063,0.7209302325581395,0.6888888888888889,112,1015.99,1.005930693069307,2128.68,"SH"
75,5,"75%",3,"Cassiopeia-Greedy",172,212,133,173,39,0.773256,0.816038,0.183962,0.18396226415094338,0.22674418604651161,0.203125,306,1796.88,1.7790891089108911,5.69,"SH"
75,5,"75%",3,"StarCDP-Rand",172,201,52,81,120,0.302326,0.402985,0.597015,0.5970149253731343,0.6976744186046512,0.6434316353887399,133,982.43,0.9727029702970297,65.55,"SH"
75,5,"75%",3,"StarCDP-Bias",172,192,51,71,121,0.296512,0.369792,0.630208,0.6302083333333334,0.7034883720930233,0.6648351648351649,122,982.43,0.9727029702970297,65.4,"SH"
75,5,"75%",3,"PAUP*",172,191,51,70,121,0.296512,0.366492,0.633508,0.6335078534031413,0.7034883720930233,0.6666666666666666,121,988.57,0.9787821782178219,45.91,"SH"
75,5,"75%",3,"PAUP*-SC",172,164,55,47,117,0.319767,0.286585,0.713415,0.7134146341463414,0.6802325581395349,0.6964285714285713,102,"NA","NA","NA","SH"
75,5,"75%",3,"StarCDP-SC",172,179,54,61,118,0.313953,0.340782,0.659218,0.659217877094972,0.686046511627907,0.6723646723646722,115,"NA","NA","NA","SH"
75,5,"75%",4,"Startle-NNI (C++)",186,202,54,70,132,0.290323,0.346535,0.653465,0.6534653465346535,0.7096774193548387,0.6804123711340206,124,1084.44,1.00868756394754,4.44,"SH"
75,5,"75%",4,"LAML",186,196,46,56,140,0.247312,0.285714,0.714286,0.7142857142857143,0.7526881720430108,0.7329842931937173,102,1077.37,1.0021114314947446,5420.24,"SH"
75,5,"75%",4,"Cassiopeia-Greedy",186,207,151,172,35,0.811828,0.830918,0.169082,0.16908212560386474,0.1881720430107527,0.178117048346056,323,1755.89,1.633234117756488,13.91,"SH"
75,5,"75%",4,"StarCDP-Rand",186,214,59,87,127,0.317204,0.406542,0.593458,0.5934579439252337,0.6827956989247311,0.635,146,1038.41,0.9658729420519023,70.92,"SH"
75,5,"75%",4,"StarCDP-Bias",186,206,63,83,123,0.33871,0.402913,0.597087,0.5970873786407767,0.6612903225806451,0.6275510204081631,146,1038.41,0.9658729420519023,68.64,"SH"
75,5,"75%",4,"PAUP*",186,208,60,82,126,0.322581,0.394231,0.605769,0.6057692307692307,0.6774193548387096,0.6395939086294415,142,1044.56,0.9715933401544042,51.23,"SH"
75,5,"75%",4,"PAUP*-SC",186,163,71,48,115,0.38172,0.294479,0.705521,0.7055214723926381,0.6182795698924731,0.6590257879656161,119,"NA","NA","NA","SH"
75,5,"75%",4,"StarCDP-SC",186,185,63,62,123,0.33871,0.335135,0.664865,0.6648648648648648,0.6612903225806451,0.6630727762803234,125,"NA","NA","NA","SH"
75,5,"75%",5,"Startle-NNI (C++)",173,194,46,67,127,0.265896,0.345361,0.654639,0.654639175257732,0.7341040462427746,0.6920980926430518,113,1099.39,1.0155558634705095,4.45,"SH"
75,5,"75%",5,"LAML",173,192,44,63,129,0.254335,0.328125,0.671875,0.671875,0.7456647398843931,0.7068493150684932,107,1094.26,1.0108170523301465,4944.34,"SH"
75,5,"75%",5,"Cassiopeia-Greedy",173,211,138,176,35,0.797688,0.834123,0.165877,0.16587677725118483,0.2023121387283237,0.18229166666666666,314,1732.9,1.6007574707865688,10.77,"SH"
75,5,"75%",5,"StarCDP-Rand",173,201,44,72,129,0.254335,0.358209,0.641791,0.6417910447761194,0.7456647398843931,0.6898395721925135,116,1046.46,0.9666620479423584,72.53,"SH"
75,5,"75%",5,"StarCDP-Bias",173,199,48,74,125,0.277457,0.371859,0.628141,0.628140703517588,0.7225433526011561,0.6720430107526881,122,1046.46,0.9666620479423584,71.99,"SH"
75,5,"75%",5,"PAUP*",173,194,49,70,124,0.283237,0.360825,0.639175,0.6391752577319587,0.7167630057803468,0.6757493188010899,119,1052.61,0.9723430788416239,48.11,"SH"
75,5,"75%",5,"PAUP*-SC",173,158,52,37,121,0.300578,0.234177,0.765823,0.7658227848101266,0.6994219653179191,0.7311178247734139,89,"NA","NA","NA","SH"
75,5,"75%",5,"StarCDP-SC",173,171,50,48,123,0.289017,0.280702,0.719298,0.7192982456140351,0.7109826589595376,0.7151162790697674,98,"NA","NA","NA","SH"
75,6,"75%",1,"Startle-NNI (C++)",182,186,57,61,125,0.313187,0.327957,0.672043,0.6720430107526881,0.6868131868131868,0.6793478260869565,118,1414.61,1.0340640784789583,4.8,"SH"
75,6,"75%",1,"LAML",182,186,57,61,125,0.313187,0.327957,0.672043,0.6720430107526881,0.6868131868131868,0.6793478260869565,118,1412.31,1.0323828042192673,5197.56,"SH"
75,6,"75%",1,"Cassiopeia-Greedy",182,208,120,146,62,0.659341,0.701923,0.298077,0.2980769230769231,0.34065934065934067,0.31794871794871793,266,1931.35,1.4117952354149457,6.13,"SH"
75,6,"75%",1,"StarCDP-Rand",182,206,41,65,141,0.225275,0.315534,0.684466,0.6844660194174758,0.7747252747252747,0.7268041237113402,106,1336.39,0.9768861338732905,59.71,"SH"
75,6,"75%",1,"StarCDP-Bias",182,198,45,61,137,0.247253,0.308081,0.691919,0.6919191919191919,0.7527472527472527,0.7210526315789474,106,1336.39,0.9768861338732905,60.81,"SH"
75,6,"75%",1,"PAUP*",182,195,44,57,138,0.241758,0.292308,0.707692,0.7076923076923077,0.7582417582417582,0.7320954907161803,101,1338.68,0.9785600982448959,40.41,"SH"
75,6,"75%",1,"PAUP*-SC",182,166,51,35,131,0.28022,0.210843,0.789157,0.7891566265060241,0.7197802197802198,0.7528735632183908,86,"NA","NA","NA","SH"
75,6,"75%",1,"StarCDP-SC",182,181,48,47,134,0.263736,0.259669,0.740331,0.7403314917127072,0.7362637362637363,0.7382920110192837,95,"NA","NA","NA","SH"
75,6,"75%",2,"Startle-NNI (C++)",175,175,67,67,108,0.382857,0.382857,0.617143,0.6171428571428571,0.6171428571428571,0.6171428571428571,134,1418.41,1.0683613904266938,3.88,"SH"
75,6,"75%",2,"LAML",175,174,66,65,109,0.377143,0.373563,0.626437,0.6264367816091954,0.6228571428571429,0.6246418338108882,131,1418.01,1.0680601062026889,4846.32,"SH"
75,6,"75%",2,"Cassiopeia-Greedy",175,200,118,143,57,0.674286,0.715,0.285,0.285,0.32571428571428573,0.304,261,1787.81,1.3465973712951453,6.18,"SH"
75,6,"75%",2,"StarCDP-Rand",175,200,43,68,132,0.245714,0.34,0.66,0.66,0.7542857142857143,0.7040000000000001,111,1305.02,0.9829548450269272,62.62,"SH"
75,6,"75%",2,"StarCDP-Bias",175,192,41,58,134,0.234286,0.302083,0.697917,0.6979166666666666,0.7657142857142857,0.7302452316076293,99,1305.02,0.9829548450269272,63.51,"SH"
75,6,"75%",2,"PAUP*",175,189,40,54,135,0.228571,0.285714,0.714286,0.7142857142857143,0.7714285714285715,0.7417582417582418,94,1307.31,0.9846796972093548,39.25,"SH"
75,6,"75%",2,"PAUP*-SC",175,151,55,31,120,0.314286,0.205298,0.794702,0.7947019867549668,0.6857142857142857,0.7361963190184049,86,"NA","NA","NA","SH"
75,6,"75%",2,"StarCDP-SC",175,162,51,38,124,0.291429,0.234568,0.765432,0.7654320987654321,0.7085714285714285,0.7359050445103857,89,"NA","NA","NA","SH"
75,6,"75%",3,"Startle-NNI (C++)",176,174,51,49,125,0.289773,0.281609,0.718391,0.7183908045977011,0.7102272727272727,0.7142857142857142,100,1372.8,1.036450940718147,6.66,"SH"
75,6,"75%",3,"LAML",176,172,51,47,125,0.289773,0.273256,0.726744,0.7267441860465116,0.7102272727272727,0.7183908045977011,98,1366.39,1.0316114516957087,7899.44,"SH"
75,6,"75%",3,"Cassiopeia-Greedy",176,203,125,152,51,0.710227,0.748768,0.251232,0.2512315270935961,0.2897727272727273,0.2691292875989446,277,1963.73,1.4825974692718873,6.78,"SH"
75,6,"75%",3,"StarCDP-Rand",176,201,43,68,133,0.244318,0.338308,0.661692,0.6616915422885572,0.7556818181818182,0.7055702917771883,111,1295.27,0.977916528251744,61.07,"SH"
75,6,"75%",3,"StarCDP-Bias",176,196,45,65,131,0.255682,0.331633,0.668367,0.6683673469387755,0.7443181818181818,0.7043010752688172,110,1295.27,0.977916528251744,61.32,"SH"
75,6,"75%",3,"PAUP*",176,191,47,62,129,0.267045,0.324607,0.675393,0.675392670157068,0.7329545454545454,0.7029972752043597,109,1297.56,0.9796454564672484,40.2,"SH"
75,6,"75%",3,"PAUP*-SC",176,160,50,34,126,0.284091,0.2125,0.7875,0.7875,0.7159090909090909,0.75,84,"NA","NA","NA","SH"
75,6,"75%",3,"StarCDP-SC",176,176,49,49,127,0.278409,0.278409,0.721591,0.7215909090909091,0.7215909090909091,0.7215909090909091,98,"NA","NA","NA","SH"
75,6,"75%",4,"Startle-NNI (C++)",174,184,38,48,136,0.218391,0.26087,0.73913,0.7391304347826086,0.7816091954022989,0.7597765363128491,86,1408.43,1.016726101959199,4.2,"SH"
75,6,"75%",4,"LAML",174,184,38,48,136,0.218391,0.26087,0.73913,0.7391304347826086,0.7816091954022989,0.7597765363128491,86,1406.14,1.0150729826891702,1686.4,"SH"
75,6,"75%",4,"Cassiopeia-Greedy",174,200,124,150,50,0.712644,0.75,0.25,0.25,0.28735632183908044,0.267379679144385,274,1945.88,1.4047038101150688,5.59,"SH"
75,6,"75%",4,"StarCDP-Rand",174,204,41,71,133,0.235632,0.348039,0.651961,0.6519607843137255,0.764367816091954,0.7037037037037037,112,1351.79,0.9758384707563923,59.4,"SH"
75,6,"75%",4,"StarCDP-Bias",174,195,42,63,132,0.241379,0.323077,0.676923,0.676923076923077,0.7586206896551724,0.7154471544715446,105,1351.79,0.9758384707563923,60.84,"SH"
75,6,"75%",4,"PAUP*",174,193,41,60,133,0.235632,0.310881,0.689119,0.689119170984456,0.764367816091954,0.7247956403269755,101,1354.08,0.9774915900264209,38.54,"SH"
75,6,"75%",4,"PAUP*-SC",174,163,50,39,124,0.287356,0.239264,0.760736,0.7607361963190185,0.7126436781609196,0.7359050445103857,89,"NA","NA","NA","SH"
75,6,"75%",4,"StarCDP-SC",174,172,48,46,126,0.275862,0.267442,0.732558,0.7325581395348837,0.7241379310344828,0.7283236994219653,94,"NA","NA","NA","SH"
75,6,"75%",5,"Startle-NNI (C++)",175,183,42,50,133,0.24,0.273224,0.726776,0.726775956284153,0.76,0.7430167597765364,92,1376.34,1.0268282128948505,1.94,"SH"
75,6,"75%",5,"LAML",175,178,43,46,132,0.245714,0.258427,0.741573,0.7415730337078652,0.7542857142857143,0.7478753541076488,89,1374.65,1.0255673764156432,2747.56,"SH"
